Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
MLM.N,0,0,0,1,1,,,,,,,,,,,,0,0,1,0,1,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,5235000.0,,0,,,,,,,,0,,No,,0,1,,,,,,,1,,,1,0,,,,0
RVTY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015633988255193,,,,,,,Reported,,,,0,0.0746373334708,,,,,,,,,36483.0,,0,,,,,,,282.334,1,,ISO 14000,100.0,1,0,,,,,,,1,,,0,1,,,,0
L.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,14923.2,,1,,,,,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
QCOM.OQ,0,0,0,1,1,,,,,,,,0.020742180275992,,,3.7598574828e-05,0,0,0,0,0,0,1,,,,,,,0.006140500896969,,0.000108058423988,1.1393507524e-05,,,,Reported,,18.02,1,0,0.030507060716201,2435.0,,,,,,,,278591.0,,1,6.27,,,0.498120844174617,,,1024.0,1,,ISO 14000,,1,0,,,,0.000536852767682,5.6604897813e-05,,0,,,0,1,,0.000186796162784,,0
IPG.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,48204.0,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,0,1,,,,0
PHM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,100528.0,,0,,,,,,,,0,,No,,0,0,,0.0,,,,0.0,0,,,0,0,,,,0
ULTA.OQ,,,,,,,,,,,,,2.21016065941919,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,235535.0,,0,,,,0.283737620209559,,,,0,,No,,0,,,,,,,,0,,,0,1,,,,0
KO.N,0,0,0,1,1,,,,,,,,4.52809094568586,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1596170.0,,0,,,,0.89,,,,0,,EMS,,0,1,,,,,,,1,,,1,1,,,,0
CSCO.OQ,0,0,0,0,1,,,,,,,,0.008625107580514,,,1.143480172e-06,0,0,0,0,0,0,1,,,,,,,0.00031037318945,,0.00033079247823,,,,,Reported,,81.0,,0,0.001525553012967,2036.0,,,,,,,,606139.0,,1,0.28,,,0.581912878787879,,,76.0,1,,ISO 14000,7.5,1,1,,,,0.001625918342768,,,1,0.0,,1,1,,5.620458469e-06,,0
WTW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,38487.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
ANET.N,0,0,0,1,0,,,,,,,,0.001244236001626,,,,0,0,0,0,0,0,0,,,,,,,0.000873823870609,,,,,,,Reported,,,,0,0.007395612271216,13.73534,,,,,,,,5276.0,,0,,,,0.994146449517218,,,32.40247,1,,ISO 14000,,1,0,,0.0,,,,0.0,1,,,0,1,,,,0
ES.N,,,,,,,,,,,,,1.01393530107694,,,4.060846268e-06,,,,,,,,,,,,,,0.077465476906477,,0.002589853050945,0.000807915033738,,,,Reported,,133.93,0,0,0.402945546023402,48428.0,,,,,,,,671089.0,,0,0.21,,,0.443776938627608,,,4006.0,1,,EMS,,0,1,115400000,0.0,,0.01347141711905,0.004202462534413,0.0,1,,10400000,1,1,,2.1122956731e-05,,0
CTAS.OQ,0,0,0,1,0,,,,,,,,0.056060782098027,,,,0,0,1,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,643041.0,,0,,,,,,,,0,,No,,0,1,,,,,,,0,,22000000,1,1,,,,0
GPN.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,49604.3,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
RSG.N,0,0,0,0,1,,,,,,,,0.202885892212849,,,0.006471520668201,0,0,0,0,1,0,1,,,,,,,,,0.043515397596523,0.001450513253217,,,,Reported,,2340.0,0,0,,,,,,,,,,14026800.0,,0,348.0,,,0.212190650779102,,,,0,,ISO 14000,,0,1,454900000,,,0.207171314741036,,,0,,57100000,0,1,,0.030810092961487,,0
LIN.OQ,,,,,1,,,,,,,,0.358577261845631,0.008800204205887,,0.003696085766472,,,,,,,1,,,,,,,0.111296700250921,,0.063340763919548,0.004907407992459,,,,Reported,,12236.0,0,0,0.698210632286559,47769.0,,,0.055207352320333,,,,,37734000.0,,1,714.0,,,,,,21500.0,0,,Both,87.0,0,1,,,,0.397363037053876,0.030786217646868,,1,,55000000,1,1,,0.02318708797454,,0
MCK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062653571119609,,,,,,,Reported,,,0,0,0.010430255889316,,,,,,,,,283240.0,,0,,,,,,,2484.779,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
HLT.N,0,0,0,1,1,,,,,,,,2.1863194849844,,,,0,1,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2193340.0,,0,,,,0.320119762575946,,,,0,,ISO 14000,100.0,1,0,,0.0,,,,,1,,,0,1,,,,0
NFLX.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,105106.0,,0,,,,,,,,0,,No,,1,,,,,,,,1,,,0,1,,,,0
FI.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,127507.0,,0,,,,,,,,1,,No,,0,0,,,,,,,1,,,0,0,,,,0
RF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,65317.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
WMT.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,18675500.0,,0,,,,,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
AMGN.OQ,0,0,0,1,1,,,,,,,,0.070799082104615,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,283503.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
KIM.N,,,,,,,,,,,,,13.9822795068784,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,0.0,320203.0,,,,,,,,46002.0,,0,,,,0.220497621821157,,,0.0,0,,No,,0,1,,,,,,,0,,,1,1,,,,0
DDOG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,2571.97,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
DG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1618220.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
EQR.N,,,,,,,,,,,,,1.37813664689412,,,,,,,,,,,,,,,,,0.000273371780519,,,,,,,Reported,,,,0,0.004788961038961,59475.0,,,,,,,,113525.0,,0,,,,0.181065379210178,,,11.8,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
URI.N,,,,,1,,,,,,,,1.79466510966322,,,,,,,,,,1,,,,,,,0.006511376259304,,,,2.042918368e-06,,,Reported,,,0,0,0.022612186084809,60334.0,,,,,,,,397682.0,,0,,,,0.425139999702743,,,219.7,1,,EMS,,0,1,,10473.0,,,,1.07791272128448,0,0.06893,,1,1,,,,0
TDG.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,97262.0,,0,,,,,,,,1,,No,,0,0,48900000,,,,,,0,,,0,0,,,,0
CNC.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,149789.0,,0,,,,,,,,0,,ISO 14000,,1,,,,,,,,0,,,0,1,,,,0
NKE.N,0,0,0,1,0,,,,,,,,1.40085759004656,,,,0,0,0,1,1,0,0,,,,,,,0.061318548578873,,,,,,,Reported,,,0,0,0.267144346710157,218281.0,,,,,,,,335980.0,,0,,,,0.965366000008761,,,9992.0,0,,No,,1,0,,,,,,,1,,,0,1,,,,0
AES.N,1,1,0,1,1,,,,,,,,102.073698169281,,,1.00766528697024,1,1,1,1,1,1,0,,,,,,,0.042207995379711,,0.719623949495071,,,,,Reported,,33775.0,0,0,0.157010382816834,4788770.0,,,,,,,,40410000.0,,1,47294.0,,,0.273980634768954,,,1981.0,0,,ISO 14000,60.0,0,1,10000000,,,2.67694380597606,,,1,,1000000,1,1,,3.74843465166046,,0
ELV.N,,,,,1,,,,,,,,0.008664746942847,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,85500.0,,0,,,,0.834042553191489,,,,1,,No,,1,,,,,,,,0,,,0,0,,,,0
GWW.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,11521.77813,,,,,,,,100029.0,,0,,,,0.64,,,,0,,No,,0,0,,0.0,,,,0.0,0,,,0,1,,,,0
K.N,0,0,0,1,1,,,,,,,,8.65985114235986,,,,0,0,1,1,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1004000.0,,0,,,,,,,,0,,No,,0,0,,0.0,,,,0.0,1,0.0,,0,1,,,,0
K.N,0,0,0,1,1,,,,,,,,9.52285076822502,,,,0,0,1,1,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,904000.0,,0,,,,0.118745086829129,,,,0,,No,,0,0,,0.0,,,,0.0,1,,,0,1,,,,0
GOOGL.OQ,0,0,0,0,1,,,,,,,,0.014535947535735,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,6640300.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,1,1,,,,0
GM.N,0,0,0,1,1,,,,,,,,5.60900229478156,,,0.000209400518733,0,0,0,1,1,0,1,,,,,,,0.11848579351641,,0.00427276772748,0.038340237834681,,,,Reported,0.0,857.0,0,0,0.187120090705805,1101247.0,,,,,,,,3144800.0,,0,42.0,,,0.820025030844116,,,23765.0,1,,ISO 14000,100.0,0,1,,,,0.006747818966332,0.060549274038613,,1,,,1,1,0.0,0.000330698245725,,0
CCI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,70839.0,,0,,,,,,,,0,,No,,0,0,,0.0,,,,0.0,0,,,0,0,,,,0
COF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,103291.0,,0,,,,,,,,1,,No,,1,1,,,,,,,0,,,1,1,,,,0
C.N,,,,,,,,,,,,,0.038489332918379,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,0.0,23600.0,,,,,,,,487566.0,,0,,,,0.2366525,,,0.0,0,,No,,1,0,,,,,,,1,,,0,1,,,,0
ODFL.OQ,,,,,,,,,,,,,,,,0.00026621007076,,,,,,,,,,,,,,,,0.011084019309815,,,,,Reported,,458.0,0,0,,,,,,,,,,1296220.0,,0,11.0,,,,,,,0,,No,,0,1,,,,0.087133037689795,,,0,,,1,1,,0.002092714879013,,0
A.N,,,,,,,,,,,,,0.20470275522041,,,,,,,,,,,,,,,,,0.152981483379006,,0.036921092020274,,,,,Reported,0.0,1861.0,,0,1.22028802025637,2607.0,,,,,,,,48024.0,,0,,,,0.34105446792014,,,7711.0,1,,ISO 14000,,1,1,,,,0.294508624782402,,,1,,5000000,1,0,,,,0
MOH.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,300625.0,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,0,0,,,,0
GS.N,,,,,1,,,,,,,,0.004912171633125,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,157661.0,,0,,,,0.633319187632616,,,,1,,ISO 14000,100.0,0,1,,,,,,,1,,,1,1,,,,0
MET.N,,,,,,,,,,,,,0.011408844685721,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,63945.0,,0,,,,0.59460864395687,,,,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
WYNN.OQ,0,0,0,1,0,,,,,,,,1.40172284635205,,,,0,0,0,0,0,0,0,,,,,,,0.063191657815361,,,,,,,Reported,,,,0,0.3468407498353,27600.6829,,,,,,,,350201.0,,0,,,,0.423887310992254,,,1303.02,1,,No,,0,0,,,,,,,0,,,0,1,,,,0
PSA.N,,,,,,,,,,,,,0.377589341688607,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,115550.0,,0,,,,0.098,,,,0,,No,,0,1,,,,,,,0,,,1,0,,,,0
CPT.N,,,,,0,,,,,,,,2.38784254913125,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,73062.0,,0,,,,0.210799018271066,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
GDDY.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,49314.0,,0,,,,,,,,0,,No,,0,,,,,,,,1,,,0,0,,,,0
MRNA.OQ,0,0,0,0,0,,,,,,,,0.018189711884917,,,,0,0,0,0,0,0,0,,,,,,,0.003576265149018,,,,,,,Reported,,,0,0,0.020085647772183,1516.0,,,,,,,,17261.0,,0,,,,0.416004858500415,,,371.002,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
WDAY.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,42055.0,,0,,,,,,,,1,,No,,1,,,0.0,,,,0.0,0,,,1,1,,,,0
BK.N,,,,,1,,,,,,,,0.033484140027169,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,0.0,3060.60735,,,,,,,,95885.0,,0,,,,0.739999814089187,,,0.0,1,,ISO 14000,92.0,0,0,,0.0,,,,,1,0.0,,0,0,,,,0
FAST.OQ,,,,,,,,,,,,,0.180099540787827,,,,,,,,,,,,,,,,,0.002121661753987,,,,,,,Reported,,,0,0,0.013142790597082,6627.0,,,,,,,,183147.0,,0,,,,0.60393677303907,,,79.0,1,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
LDOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,114000.0,,0,,,,,,,,1,,No,,1,,,0.0,,,,0.0,0,,,0,0,,,,0
ORLY.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,518448.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
CSX.OQ,0,0,0,1,1,,,,,,,,8.45723471116081,,9.02055096e-07,0.000481096051047,0,0,0,1,1,0,1,,,,,,,0.001733587924958,,0.375254919816877,0.015765918506195,,,,Reported,0.09,37440.0,1,1,0.013812796677847,843623.74838,,,,,,,,4129420.0,,1,48.0,,,0.55623187921077,,,172.96384,1,,No,,0,1,108000000,,,2.98993770963105,,,0,,23000000,1,1,,0.003833253473886,,0
CFG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,39381.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
NI.N,,,,,,,,,,,,,19.3684307839139,,,0.074746261798995,,,,,,,,,,,,,,0.014256417134568,,0.208205867684901,0.007772190026633,,,,Reported,,4688.0,0,0,0.065515552289983,435782.0,,,,,,,,8343040.0,,1,1683.0,,,0.678495908764672,,,321.0,0,,No,,0,1,,0.0,,0.956812801044983,0.035717201404196,0.0,1,,,1,1,,0.343497428361499,,0
MO.N,0,0,0,1,0,,,,,,,,0.254853313715617,,,,0,0,1,1,0,0,0,,,,,,,0.004194685777607,,,,,,,Reported,,,,0,0.018560093799254,28850.53243,,,,,,,,253097.0,,0,,,,0.685000000139773,,,482.80372,1,,ISO 14000,,0,0,,0.0,,,,0.0,1,,,0,1,,,,0
DD.N,0,0,0,1,1,,,,,,,,5.96603715249771,,,0.000131451873048,0,0,0,0,1,0,1,,,,,,,1.08166112679845,,0.010816611267985,0.019623886762229,,,,Reported,,576.0,0,0,4.58379754894159,260000.0,,,,,,,,2805130.0,,0,7.0,,,0.202706956248033,,,57600.0,0,,ISO 14000,,0,0,,,,0.045837975489416,0.083160910393124,,1,,,0,1,,0.000557058729906,,0
AEP.OQ,0,0,0,1,1,,,,,,,,,,,0.363290426521776,0,0,1,0,1,0,1,,,,,,,,,0.320992532836393,,,,,Reported,,28868.0,0,0,,,,,,,,,,51559800.0,,1,32672.0,,,,,,,1,,No,,0,1,,,,1.469894854757,,,1,,225900000,1,1,,1.66358614017668,,1
HOLX.OQ,0,0,0,1,1,,,,,,,,0.154784469410543,,,,0,0,0,1,0,0,1,,,,,,,0.002746697265114,,,,,,,Reported,,,,0,0.010487784815333,2823.0,,,,,,,,21609.0,,0,,,,0.421711899791232,,,51.0,1,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
BX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,7549.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
BBY.N,0,0,0,1,1,,,,,,,,3.00167663613531,,,,0,0,0,0,1,0,1,,,,,,,0.008535323527836,,,,,,,Reported,,,,0,0.005337580297067,88463.42528,,,,,,,,401179.0,,0,,,,0.781059995588154,,,252.26472,0,,ISO 14000,84.43003,0,,,,,,,,0,,,0,1,,,,0
LHX.N,,,,,,,,,,,,,0.334624774055353,,,,,,,,,,,,,,,,,0.021607782666135,,,,,,,Reported,,,0,0,0.059447625463119,15341.0,,,,,,,,287728.0,,0,,,,0.481707317073171,,,1059.0,0,,ISO 14000,,1,0,,,,,,,0,,,0,1,,,,0
APA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.847832990723,,,,,,Reported,,,0,0,,,,,,,,,,6598000.0,2167000,0,,,,,,,,1,,ISO 14000,,0,0,2000000,,271.383844708829,,,,1,,,0,1,,,,0
IFF.N,,,,,,,,,,,,,10.9794046998765,,,0.003151575594678,,,,,,,,,,,,,,0.909956321536342,,0.008315477503943,0.000861452041842,,,,Reported,,414.88,,0,3.89498970487303,502430.0,,,,,,,,1858890.0,,0,157.24,,,0.707,,,45400.0,1,,ISO 14000,95.0,0,0,,,,0.035593685655456,,,1,,,0,1,,0.013490048043926,,0
CEG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,1.93,820.0,0,0,,,,,,,,,,8620000.0,,0,74.0,,,,,,,0,,EMS,100.0,0,0,,,,0.041732403684666,,,0,,,0,0,,0.003766094966665,,0
STT.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,63696.0,,0,,,,0.86,,,,0,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
JCI.N,0,0,0,1,1,,,,,,,,2.06140624253412,,4.8190783858e-05,0.000170145291122,0,0,0,0,1,0,1,,,,,,,0.115544223750355,,0.00409285236567,0.000476315889133,,,,Reported,2.12,180.052,0,0,0.246305180016475,85602.0,,,,,,,,583756.0,,0,7.485,,,0.872250096487843,,,5083.0,0,,ISO 14000,60.0,0,1,286000000,,,0.008724717739982,0.0010153607598,,1,,,1,1,,0.000362698066579,,0
FE.N,1,0,0,1,1,,,,,,,,60.3033628220881,,,0.245653363774574,0,0,1,1,1,0,0,,,,,,,0.000258084430511,,0.219758892579986,,,,,Reported,,10218.0,0,0,0.001077973409989,2803878.0,,,,,,,,17177100.0,,1,11422.0,,,,,,12.0,1,,No,,0,1,,,,0.917894358605821,,,1,,,1,1,,1.02605102407474,,0
PNC.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,161518.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
VZ.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,3864300.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,1,,,0,1,,,,0
NEM.N,,,,,,,,,,,,,6890.09380298296,,,0.023250322887295,,,,,,,,,,,,,,2140.63704942714,,0.216439863228648,0.010641401930144,4.92115377e-05,,,Reported,,12033.61,0,0,9737.76836851579,264060000.0,,,,,,,,3405420.0,,0,1292.67,,,0.000111290294181,,,119015005.0,0,,No,,0,1,6112000000,561880.0,,0.98458599247259,0.048407789232531,45.9728358697431,1,2.73606,1846000000,1,1,,0.105765832106038,,0
ROL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,13410.5,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
KEY.N,,,,,1,,,,,,,,0.144898868841925,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,47142.0,,0,,,,0.583899902873793,,,,1,,No,,0,1,,,,,,,1,,,1,0,,,,0
GIS.N,0,0,0,1,1,,,,,,,,6.42336348353563,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,832600.0,,0,,,,0.92,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
CMCSA.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2071040.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,1,,,,0
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,0,0,0,1,1,,,,,,,,0.305291727463016,,0.001207658426336,,0,0,0,0,0,0,1,,,,,,,0.202897422411261,,,0.000809968671623,,,,Reported,447.0,,0,0,0.923875602795,37900.0,,,,,,,,1142850.0,,0,,,,0.410619469026549,,,75100.0,0,,No,,1,1,,,,,0.003688121247909,,1,,207000000,0,1,0.005498966637142,,,0
EIX.N,0,0,0,1,0,,,,,,,,0.108979316046285,,,0.000135388414107,0,0,0,0,1,0,0,,,,,,,0.004696807946167,,0.002273188187469,,,,,Reported,,136.0,0,0,0.016318234610918,6239.0,,,,,,,,2600000.0,,0,8.1,,,0.56978527607362,,,281.0,1,,No,,1,0,,2432.0,,0.007897793263647,,0.14123112659698,1,,,0,1,,0.000470383275261,,1
NWS.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,127026.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
MU.OQ,,,,,0,,,,,,,,2.51559667312728,,,,,,,,,,0,,,,,,,1.67740565552457,,,,,,,Reported,,,0,0,5.45333968597726,75496.289,,,,,,,,6908000.0,,0,,,,0.9,,,151084.776,0,,ISO 14000,100.0,0,1,,157101.0,,,,5.67049269085003,1,,,1,1,,,,0
UPS.N,0,0,0,1,1,,,,,,,,2.92219499833627,,,,0,0,0,0,1,0,1,,,,,,,0.009163256008246,,,,,,,Reported,,,0,0,0.019612075611336,606560.0,,,,,,,,16344000.0,,0,,,,0.656524254356844,,,1908.0,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,0,0,0,1,0,,,,,,,,0.006236026151282,,,,0,0,0,0,0,0,0,,,,,,,0.000639159379572,,,,,,,Reported,,,,0,0.004978850980757,80.66489,,,,,,,,9301.0,,0,,,,0.502510103276953,,,9.21189,1,,No,,0,,,,,,,,0,,,0,0,,,,0
UNP.N,0,0,0,1,1,,,,,,,,5.62110932965794,,,,0,0,0,0,1,0,1,,,,,,,0.000594714319664,,,,,,,Reported,,,1,1,0.005228398458998,1077389.0,,,,,,,,9465830.0,,0,,,,0.561298669238044,,,114.0,1,,ISO 14000,,0,1,243000000,,,,,,1,,60000000,1,1,,,,0
BAC.N,,,,,1,,,,,,,,0.076023972093272,,3.389765783e-06,1.129921928e-06,,,,,,,1,,,,,,,0.000573435378253,,2.1468516624e-05,2.259843855e-06,,,,Reported,3.0,19.0,,0,0.005695016439801,66775.0,,,,,,,,658982.0,,1,1.0,,,0.673652138371791,,,507.5,1,,No,,0,1,,0.0,,,,0.0,0,,15800000,0,1,,,,0
KMX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,186623.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
PARA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,295425.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,0,0,,,,0
