Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
KEY.N,0,0,0,1,1,,,,,,,,0.122150823668072,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,42508.0,,0,,,,0.646472913838761,,,,1,,No,,0,1,,,,,,,0,,,1,0,,,,0
GIS.N,0,0,0,1,1,,,,,,,,6.46223594916018,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,869800.0,,0,,,,0.95,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
CMCSA.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1977830.0,,0,,,,,,,,1,,No,,1,1,,,,,,,0,,,1,1,,,,0
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,0,0,0,1,1,,,,,,,,0.342280364034702,,,,0,0,1,0,0,0,1,,,,,,,0.236321731486054,,,0.001360471771849,,,,Reported,,,0,0,0.76248380344862,34300.0,,,,,,,,1140200.0,,0,,,,0.474729241877256,,,76500.0,0,,No,,1,1,,,,,0.004389514601814,,1,,236000000,0,1,,,,0
EIX.N,0,0,0,1,1,,,,,,,,0.230087078401493,,,8.6854062708e-05,0,0,0,0,1,0,1,,,,,,,0.007329263888154,,0.001752318809018,,,,,Reported,,115.0,0,0,0.029440568000979,14619.0,,,,,,,,2000000.0,,0,5.7,,,0.356092715231788,,,481.0,1,,No,,1,0,,79750,,0.007038805239319,,4.88125841596279,1,,,0,1,,0.000348879911862,,1
NWS.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,112092.0,,0,,,,,,,,1,,No,,0,,,,,,,,1,,,1,1,,,,0
MU.OQ,0,0,0,1,0,,,,,,,,3.33268469626138,,,,0,0,0,1,0,0,0,,,,,,,2.1430472216332,,,,,,,Reported,,,0,0,4.8860784186228,83426.0,,,,,,,,7342960.0,,0,,,,0.93,,,150286.0,0,,ISO 14000,100.0,0,1,,0,,,,0.0,1,,,1,1,,,,0
UPS.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,16505000.0,,0,,,,,,,,1,,No,,0,1,,,,,,,1,,,1,1,,,,0
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,0,0,0,1,0,,,,,,,,0.001965475969145,,,,0,0,0,0,0,0,0,,,,,,,0.001965475969145,,,,,,,Reported,,,,0,0.018387380555911,,,,,,,,,9320.0,,0,,,,0.626976136862986,,,35.88757,1,,No,,0,,,,,,,,0,,,0,0,,,,0
UNP.N,0,0,0,1,1,,,,,,,,7.35952425539882,,,,0,0,0,0,1,0,1,,,,,,,0.013826565789199,,,,,,,Reported,,,0,0,0.089286432160804,1179960.0,,,,,,,,9447160.0,,0,,,,0.530652243607366,,,2221.0,1,,ISO 14000,,0,1,253000000,,,,,,1,,67000000,1,1,,,,0
BAC.N,0,0,0,0,1,,,,,,,,0.110670687651848,,2.523185056e-06,2.523185056e-06,0,0,0,0,0,0,1,,,,,,,0.001115254102817,,2.5231850562e-05,2.523185056e-06,,,,Reported,2.0,20.0,,0,0.009310215903107,86839.0,,,,,,,,701285.0,,1,2.0,,,0.597425954571438,,,884.005,1,,No,,0,1,,500,,,,0.005265929436546,0,,19400000,0,1,,,,0
KMX.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,188698.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
PARA.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,354527.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,0,0,,,,0
IP.N,1,0,0,1,1,,,,,,,,92.6351741013647,,,0.629394454644306,0,0,1,1,1,0,1,,,,,,,44.4648835686551,,1.11725387963894,1.02284194924421,,,,Reported,,20224.0,1,1,42.550340452527,871955.76,,,,,,,,9020000.0,,1,11393.0,,,,,,804882.24,0,,ISO 14000,,0,1,,,,1.06914781137661,0.978801015013745,,1,,,1,1,,0.602294353986044,,0
MDT.N,0,0,0,0,1,,,,,,,,0.1838670393134,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,284700.0,,1,,,,0.6,,,,1,,ISO 14000,,0,1,,,,,,,0,,,1,0,,,,0
DPZ.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,168543.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
DPZ.OQ,0,0,0,1,0,,,,,,,,1.83273205800365,,,,0,0,0,0,0,1,0,,,,,,,,,,,,,,Reported,,,,0,0.0,31678.0,,,,,,,,164831.0,,0,,,,0.301123808321232,,,0.0,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
MMM.N,1,0,1,1,1,,,,,,,,4.88128539896729,,,,0,0,1,1,1,0,1,,,,,,,0.700130747573056,,,0.048943719549967,,,,Reported,,,1,0,2.17391304347826,158000.0,,,,,,,,3650000.0,,0,,,,0.621983914209115,,,53500.0,1,,ISO 14000,,0,1,11036000000,,,,0.151970743600163,,1,,316000000,1,1,,,,0
CZR.OQ,0,0,0,1,1,,,,,,,,3.80635946652039,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,756045.0,,0,,,,0.52,,,,0,,No,,0,0,,,,,,,1,,,0,0,,,,0
UBER.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,126456.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,1,,,,0
INTU.OQ,0,0,0,1,0,,,,,,,,0.005641567345357,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,4340.0,,0,,,,0.809015421115065,,,,0,,No,,1,,,,,,,,1,,,1,1,,,,0
OKE.N,0,0,0,1,1,,,,,,,,1.58499284423653,,,0.006975453821274,0,0,0,0,0,0,1,,,,,,,0.00165783285819,,0.132533622604214,0.083705445855293,4.603799522e-06,,,Reported,,5700.0,1,0,0.003184899449196,68096.0,,,,,,,,6600000.0,,0,300.0,,,0.005234181198316,,,71.3,0,,No,,0,1,,7400,,0.254613279949713,,0.330550573969803,1,0.198,,1,1,,0.013400698944722,8.844461304e-06,0
ADP.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,83819.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,0,1,,,,0
EQIX.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2445500.0,,0,,,,,,,,0,,ISO 14000,,0,1,,,,,,,0,,,1,1,,,,0
CHD.N,0,0,0,1,1,,,,,,,,2.66633140409259,,,5.7267670925e-05,0,0,0,1,0,0,1,,,,,,,0.070845399968667,,0.002147537659676,0.001789614716397,,,,Reported,,55.2,0,0,0.310332486920363,66714.0,,,,,,,,130033.0,,0,1.472,,,0.285343255271029,,,1821.0,0,,No,,0,0,,750,,0.009407113277322,,0.127814039094054,1,,,0,1,,0.000250856354062,,0
MTD.N,0,0,0,1,1,,,,,,,,0.200755271670615,,7.34214682e-07,,0,0,0,1,0,0,1,,,,,,,0.009509828264439,,,,,,,Reported,0.021,,0,0,0.071799845260775,5470.0,,,,,,,,59639.0,,0,,,,0.6,,,272.0,0,,ISO 14000,100.0,1,0,,,,,,,1,,,0,0,,,,0
KDP.OQ,0,0,0,1,1,,,,,,,,2.04625287779192,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,466638.0,,0,,,,0.920000000037046,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
EBAY.OQ,0,0,0,0,1,,,,,,,,0.027005851679798,,,,0,1,1,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,128263.0,,0,,,,0.718415414513604,,,,0,,No,,0,,,,,,,,0,,,0,1,,,,0
PEG.N,0,0,0,1,0,,,,,,,,12.4457494122952,,,0.025176703670862,0,0,0,0,1,0,0,,,,,,,0.028304122329977,,0.024999679973176,,,,,Reported,,1271.0,0,0,0.146836734693878,631311.0,,,,,,,,2868610.0,,0,1280.0,,,0.916847096009482,,,1439.0,0,,ISO 14000,,0,1,231000000,28988,,0.12969387755102,,2.95795918367347,1,,,1,1,,0.130612244897959,,0
BIIB.OQ,0,0,0,1,1,,,,,,,,0.095014797816138,,,5.1785316345e-05,0,0,0,0,0,0,1,,,,,,,0.004683193826009,,0.000394018711323,0.000114828310157,,,,Reported,,17.5,0,0,0.021147667656269,4012.0,,,,,,,,88296.0,,0,2.3,,,0.89978672985782,,,208.0,0,,ISO 14000,,1,0,,,,0.001779250884542,0.000518524543495,,0,,,0,1,,0.000233844401968,,0
CTSH.OQ,0,0,0,0,1,,,,,,,,0.035262366785414,,,,0,0,0,0,0,0,1,,,,,,,0.014913062031648,,,,,,,Reported,,,,0,0.023066707844348,611.5,,,,,,,,111401.0,,0,,,,0.96,,,448.14,1,,ISO 14000,90.0,1,,,,,,,,1,,,0,0,,,,0
ALB.N,0,1,0,1,1,,,,,,,,,,,0.047197832589425,1,1,1,0,1,0,1,,,,,,,0.312109106028529,,0.023997722374638,0.031800450025351,,,,Reported,,692.0,1,0,1.22949072854703,,,,,,,,,952000.0,,1,1361.0,,,,,,9000.0,0,,ISO 14000,53.33,0,1,38245000,,,0.094534176017171,0.125271444230847,,1,,10378000,0,1,,0.1859263201725,,0
TRGP.N,0,0,0,1,0,,,,,,,,,,,0.076939497785469,0,0,1,0,1,0,0,,,,,,,,,0.270928043992224,0.183756183329916,1.8037819174e-05,,,Reported,,8261.0,1,0,,,,,,,,,,12003000.0,,1,2346.0,,,,,,,1,,No,,0,0,,,,0.394700379363396,,,0,0.55,,0,0,,0.112088983172319,2.6278320863e-05,0
EXE.OQ,0,0,0,1,1,,,,,,,,,,,0.024093382494513,0,0,0,0,1,0,1,,,,,,,,31.395495531023,0.1664275513603,0.033830380531622,0.000138981952142,,,Reported,,2618.88,0,0,,,,,,,,,,1741690.0,494035,0,379.13,,,,,,,1,,No,,0,0,,15000,43.1735558856943,0.228863060386262,0.046521891112471,1.31084505811413,1,2.187,,0,1,,0.033132045792187,0.000191121209473,0
NCLH.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2808980.0,,1,,,,,,,,0,,Both,,0,1,,,,,,,1,,,1,1,,,,0
PLTR.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2048.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
UDR.N,0,0,0,0,1,,,,,,,,2.47199568305135,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,50455.0,,0,,,,0.223193162684627,,,,0,,ISO14001,,0,1,,,,,,,0,,,1,0,,,,0
DGX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBOE.Z,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,13065.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
HIG.N,0,0,0,1,1,,,,,,,,0.022420869595035,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,20316.0,,0,,,,0.444272445820433,,,,1,,No,,1,1,374000000,0,,,,,1,,89000000,1,1,,,,0
ACGL.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,7135.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
NDSN.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,36866.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
VRSK.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,9149.8,,0,,,,,,,,0,,No,,0,,,,,,,,1,,,0,1,,,,0
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,0,0,0,1,1,,,,,,,,0.168540296606549,,,,1,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1200140.0,,0,,,,0.908911298621115,,,,1,,ISO 14000,45.0,0,1,,0,,,,0.0,1,,60000000,1,1,,,,0
KMB.OQ,0,0,0,1,1,,,,,,,,16.8495562991636,,,0.003659816287407,0,0,1,0,0,0,1,,,,,,,0.037549715108797,,0.021958897724443,,,,,Reported,,1200.0,0,0,0.101710037174721,918735.0,,,,,,,,3317000.0,,0,200.0,,,0.930360658871161,,,2052.0,0,,ISO 14000,20.0,0,1,,,,0.059479553903346,,,1,,,1,1,,0.009913258983891,,0
PYPL.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,0.004863404407501,,,,,,,Reported,,,0,0,0.012596150616372,,,,,,,,,90300.0,,0,,,,,,,375.0,1,,No,,1,1,,,,,,,1,,,1,1,,,,0
CAG.N,1,0,0,1,0,,,,,,,,,,,,0,0,1,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,798500.0,,0,,,,,,,,0,,No,,0,0,43600000,,,,,,0,,,0,1,,,,0
UHS.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,308536.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,1,0,,,,0
SYF.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,19658.0,,0,,,,,,,,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
WAT.N,0,0,0,1,1,,,,,,,,0.024490661461511,,,,0,0,0,1,1,0,1,,,,,,,,,,,,,,Reported,,,,0,0.0,537.0,,,,,,,,17300.0,,0,,,,0.344506517690875,,,0.0,1,,ISO 14000,28.57,0,0,,,,,,,0,,,0,1,,,,0
INCY.OQ,0,0,0,1,1,,,,,,,,0.063454854554981,,,,0,0,1,0,0,0,1,,,,,,,0.025974038176115,,,,,,,Reported,,,0,0,0.136980853611655,671.0,,,,,,,,14422.0,,0,,,,0.96725352112676,,,465.0,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
LRCX.OQ,0,0,0,1,1,,,,,,,,0.165787182673867,,,,0,0,1,0,0,0,1,,,,,,,0.028493513824481,,,0.001008095182136,,,,Reported,,,0,0,0.111568796007253,9261.0,,,,,,,,584635.0,,1,,,,0.718233032281141,,,1922.0,1,,ISO 14000,19.35484,1,1,,,,,0.003947283105355,,1,,,1,1,,,,0
IDXX.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,34149.0,,0,,,,,,,,1,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,0
PPG.N,0,0,0,1,0,,,,,,,,5.15741327010921,,,0.001062344360681,0,0,0,1,1,0,0,,,,,,,2.4012381176291,,0.023045965743948,0.049256763875096,,,,Reported,,840.84,1,1,5.61099013705649,100560.0,,,,,,,,880300.0,,0,38.76,,,0.379816100015943,,,87610.0,0,,ISO 14000,,0,1,217000000,,,0.05385167157679,0.115098629435122,,0,,78000000,0,1,,0.002482387600871,,0
LKQ.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,335799.0,,0,,,,,,,,0,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
BG.N,0,0,0,1,1,,,,,,,,12.163543227211,,,,0,0,1,0,1,0,1,,,,,,,0.131709912672335,,,,,,,Reported,,,,0,0.039832222751071,244638.0,,,,,,,,2859660.0,,0,,,,0.631228873182487,,,2678.0,0,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,0
EOG.N,0,0,0,0,0,,,,,,,,,,,0.002587587128211,0,0,0,0,0,0,0,,,,,,,,4.92873738706945,0.105967853821993,0.087485088620483,7.4177497675e-05,,,Reported,,8600.0,0,0,,,,,,,,,,5500000.0,400000,0,210.0,,,,,,,0,,No,,0,0,,,15.6079288278445,0.335570469798658,0.277040736694241,,1,6.02,,0,1,,0.008194162634618,0.000234899328859,0
MAR.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5957260.0,,0,,,,,,,,0,,No,,0,1,,,,,,,1,,,1,1,,,,0
TJX.N,0,0,0,1,0,,,,,,,,4.48892580426222,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,699227.0,,0,,,,0.690000000000503,,,,1,,No,,0,,,,,,,,1,,,0,1,,,,0
MNST.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,18377.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
VMC.N,0,0,0,1,0,,,,,,,,0.095134522996383,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,1,1,,,,,,,,,,1228010.0,,1,,,,0.910115384615385,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
EW.N,0,0,0,0,0,,,,,,,,0.119628176357768,,,0.000114981180198,0,0,0,0,0,0,0,,,,,,,0.039478150857909,,0.003389578684783,0.003570726269011,,,,Reported,,159.012,,0,0.369660678642715,3760.0,,,,,,,,52369.0,,0,5.394,,,0.436029935851746,,,1852.0,1,,ISO 14000,100.0,0,1,,,,0.031738922155689,,,0,0.0,,1,1,,0.001076646706587,,0
ALL.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,109284.0,,0,,,,,,,,1,,No,,1,1,328000000,,,,,,0,,56000000,0,1,,,,0
BMY.N,0,0,0,0,0,,,,,,,,0.069949070070824,,,,0,0,0,0,0,0,0,,,,,,,0.009539691087325,,,,,,,Reported,,,0,0,0.039753894148487,11620.0,,,,,,,,373807.0,,0,,,,0.462281679672984,,,1835.0,1,,ISO 14000,60.0,1,0,,,,,,,0,,,0,1,,,,0
VST.N,0,0,0,1,0,,,,,,,,9.66377181448805,,,3.13037357396791,0,0,0,0,0,0,0,,,,,,,0.008109037128124,,1.62050345985546,,,,,Reported,,39768.0,0,0,0.014495920745921,236955.0,,,,,,,,95005200.0,,1,76821.0,,,0.102760199996627,,,199.0,1,,No,,0,1,,,,2.89685314685315,,,1,,,1,1,,5.59593531468532,,1
APH.N,0,0,0,1,1,,,,,,,,1.01555639558397,,,,0,0,0,0,1,0,1,,,,,,,0.133689041512315,,,,,,,Reported,,,0,0,0.529192743404896,44064.0,,,,,,,,401129.0,,0,,,,0.63313889326817,,,6680.0,0,,ISO 14000,50.41667,1,0,,0,,,,0.0,1,,,0,0,,,,0
HON.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,0.08165444080463,,,,,,,Reported,,,0,0,0.378221395139006,,,,,,,,,1756200.0,,0,,,,,,,13414.0,0,,ISO 14000,37.0,0,1,615000000,,,,,,1,,211000000,0,1,,,,0
GPC.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,335633.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,1,,,,0
MHK.N,0,0,0,0,0,,,,,,,,53.2165935459148,,,,0,0,0,0,0,0,0,,,,,,,0.400215118263838,,,,,,,Reported,,,0,0,0.317796655296703,492248.0,,,,,,,,2571710.0,,0,,,,0.593058563081427,,,3730.0,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
MCHP.OQ,0,0,0,1,1,,,,,,,,,,,1.0108250595e-05,0,0,0,1,1,0,1,,,,,,,,,0.000665122889121,0.001036095685941,,,,Reported,,32.9,0,0,,,,,,,,,,712886.0,,0,0.5,,,0.66,,,,1,,ISO 14000,15.38462,1,1,,0,,0.004823410400387,0.007513671216408,0.0,0,,,1,1,,7.3304109428e-05,,0
CAT.N,0,0,0,1,1,,,,,,,,3.2907292531085,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,1,1,,,,,,,,,,1500000.0,,1,,,,0.91,,,,0,,No,,0,1,,,,,,,1,,,1,1,,,,0
PG.N,0,0,0,1,0,,,,,,,,1.80192191080279,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,4484350.0,,1,,,,0.994,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
ZTS.N,0,0,0,0,0,,,,,,,,0.409833227735139,,,,0,0,0,0,0,0,0,,,,,,,0.19942200302279,,,,,,,Reported,,,0,0,1.88080742574257,16034.356,,,,,,,,339000.0,,0,,,,0.731336531836031,,,15196.924,0,,ISO 14000,6.89655,1,1,,,,,,,0,,26000000,1,1,,,,0
STE.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,55462.0,,0,,,,,,,,0,,ISO 14000,7.69231,0,0,,,,,,,0,,,0,1,,,,0
TPL.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,22082.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,0.0,,0,0,,,0.0,0
BKR.OQ,0,0,0,1,1,,,,,,,,5.36481826444294,,,,1,0,1,0,1,0,1,,,,,,,1.98988820002159,,,,1.3238290012e-05,,,Reported,,,0,0,3.15288559554615,136391.4,,,,,,,,601037.0,,1,,,,0.280983520964094,,,80417.5,1,,ISO 14000,,1,0,,,,,,,1,0.535,,0,1,,,2.0975456755e-05,0
AFL.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,11027.0,,0,,,,0.78,,,,1,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
PTC.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,9071.64,,0,,,,,,,,0,,No,,0,,,0,,,,0.0,0,,,0,0,,,,0
FITB.OQ,0,0,0,0,1,,,,,,,,0.255869752679582,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,76720.0,,0,,,,0.508088567555355,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
MSI.N,0,0,0,0,1,,,,,,,,0.038843696453582,,,,0,0,0,0,0,0,1,,,,,,,0.000388436964536,,,,,,,Reported,,,,0,0.002093942054434,1888.92,,,,,,,,71619.0,,0,,,,0.49,,,19.08,1,,ISO 14000,,0,0,113000000,0,,,,0.0,0,,,0,1,,,,0
XEL.OQ,0,0,0,1,1,,,,,,,,20.4471918962665,,,0.427399021648742,0,0,1,0,1,0,1,,,,,,,,,0.303594574692268,,,,,Reported,,19191.0,1,1,,,,,,,,,,38700000.0,,1,27017.0,,,0.264299972147433,,,,1,,No,,0,1,,0,,1.25349444807315,,0.0,1,,385000000,1,1,,1.76466361854997,,0
HSIC.OQ,0,0,0,0,1,,,,,,,,1.48058533070091,,,,0,0,0,0,0,0,1,,,,,,,0.00590900817615,,,,,,,Reported,,,,0,0.006167470546375,19466.0,,,,,,,,85425.0,,0,,,,0.819177241097012,,,78.0,1,,ISO 14000,,1,0,,,,,,,0,,,0,1,,,,0
ITW.N,0,0,0,1,0,,,,,,,,0.364823698528351,,,,0,0,0,0,0,0,0,,,,,,,0.074006165426569,,,,,,,Reported,,,0,0,0.35041519520462,21938.44857,,,,,,,,533822.0,,0,,,,,,,5582.81489,0,,ISO 14000,32.0,0,0,,12288,,,,0.771277931207632,0,,,0,0,,,,0
WST.N,0,0,0,1,1,,,,,,,,1.18538765627133,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,122934.0,,0,,,,,,,,0,,ISO 14000,6.0,0,0,,,,,,,0,,,0,0,,,,0
