Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
CHD.N,,,,,1,,,,,,,,2.26267785733617,,,,,,,,,,1,,,,,,,0.016420118696206,,,,,,,Reported,,,0,0,0.087281555268685,61970.0,,,,,,,,134372.0,,0,,,,0.255610912644378,,,453.0,0,,No,,0,0,,1000,,,,0.192674514941909,1,0.0,,0,1,,,,0
MTD.N,,,,,1,,,,,,,,0.173664416530475,,3.93183906e-07,,,,,,,,1,,,,,,,0.007224754274793,,,,,,,Reported,0.016,,0,0,0.079076260177034,6773.0,,,,,,,,58617.0,,0,,,,0.7,,,294.0,0,,ISO 14000,,1,0,,,,,,,1,,,0,0,,,,0
KDP.OQ,,,,,1,,,,,,,,1.75609168316877,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,454831.0,,0,,,,0.92000000000386,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
EBAY.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,52842.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,1,,,,0
PEG.N,,,,,,,,,,,,,11.1702549171376,,,0.025527487148526,,,,,,,,,,,,,,0.144627230206948,,0.037788384161188,,,,,Reported,,1766.0,0,0,0.703842549203374,515271.0,,,,,,,,10376800.0,,0,1193.0,,,0.758410436181829,,,6759.0,0,,ISO 14000,,1,1,286000000,0,,0.183900864313235,,0.0,1,,36291221,1,1,,0.124232010829949,,0
BIIB.OQ,,,,,1,,,,,,,,0.088752464182111,,,4.4622831952e-05,,,,,,,1,,,,,,,0.00631765357634,,0.000312359823663,2.3485701027e-05,,,,Reported,,13.3,0,0,0.024495296720908,3510.0,,,,,,,,97444.0,,0,1.9,,,0.621010849431066,,,269.0,0,,ISO 14000,,1,0,,,,0.001211105748655,9.1060582606e-05,,0,,,0,1,,0.000173015106951,,0
CTSH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,159751.0,,0,,,,,,,,1,,ISO 14000,,1,,,,,,,,1,,,0,0,,,,0
ALB.N,,,,,1,,,,,,,,16.7890417426087,,,0.071982374688494,,,,,,,0,,,,,,,,,0.033218685038128,0.049956384145438,,,,Reported,,647.0,0,0,,,,,,,,,,935000.0,,0,1402.0,,,1.0,,,,0,,ISO 14000,28.571,0,1,45771000,,,0.206781341355725,0.310971012579784,,1,,3290000,0,1,,0.44807950630715,,0
TRGP.N,,,,,,,,,,,,,,,,0.224812789946621,,,,,,,,,,,,,,,,0.495741023984857,0.380452413755821,9.626598954e-06,,,Median,,8600.0,1,0,,,,,,,,,,8152510.0,,1,3900.0,,,,,,,1,,No,,0,0,,,,1.04112441436752,,,0,0.167,,0,0,,0.472137815817827,2.0217183395e-05,0
EXE.OQ,,,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,0.000118979329545,197.736760824643,,,0.00012564905688,,,Reported,,,0,0,0.000105013292822,,,,,,,,,1918980.0,919054,0,,,,,,,0.553,1,,No,,0,0,,,174.526015951386,,,,0,0.584,,0,1,,,0.000110900113938,0
NCLH.N,,,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1445940.0,,1,,,,,,,,0,,Both,,0,1,,,,,,,1,,,1,1,,,,0
PLTR.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1504.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
UDR.N,0,0,0,0,1,,,,,,,,2.04867645403532,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,45762.0,,0,,,,0.106304569679102,,,,1,,No,,0,1,,,,,,,0,,,1,0,,,,0
DGX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649778139222251,,,,,,,Reported,,,,0,1.62859176805592,,,,,,,,,193410.0,,0,,,,,,,12582.5,0,,No,,0,,,,,,,,0,,,0,0,,,,0
CBOE.Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,17385.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
HIG.N,,,,,,,,,,,,,0.018615057790655,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,24856.0,,0,,,,0.724835490833894,,,,1,,No,,1,1,87000000,0,,,,,1,,33000000,1,1,,,,0
ACGL.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,7585.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
NDSN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,31559.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
VRSK.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,12146.7,,0,,,,,,,,0,,No,,0,,,,,,,,1,,,0,1,,,,0
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1152320.0,,0,,,,,,,,1,,ISO 14000,,0,1,,0,,,,0.0,1,,,1,1,,,,0
KMB.OQ,,,,,,,,,,,,,16.7226242744987,,,,,,,,,,,,,,,,,0.024038623300077,,0.022020112946636,,,,,Reported,,1200.0,0,0,0.068443051201672,910000.0,,,,,,,,3686000.0,,0,0.0,,,0.951960364749646,,,1310.0,0,,No,,0,1,,,,0.06269592476489,,,1,,154000000,1,1,,0.0,,0
PYPL.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,0.00177784459902,,,,,,,Reported,,,0,0,0.016160182885972,,,,,,,,,101600.0,,0,,,,,,,410.0,1,,No,,1,1,,,,,,,0,,,1,1,,,,0
CAG.N,,,,,,,,,,,,,15.5376405062883,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,864513.0,,0,,,,0.84,,,,0,,No,,0,0,63700000,,,,,,0,,,0,1,,,,0
UHS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,221718.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
SYF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,20364.0,,0,,,,,,,,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
WAT.N,,,,,,,,,,,,,0.032977526132145,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,0.0,551.0,,,,,,,,24400.0,,0,,,,0.303085299455535,,,0.0,1,,ISO 14000,,0,0,,0,,,,0.0,0,,,0,1,,,,0
INCY.OQ,,,,,,,,,,,,,0.044646747759478,,,,,,,,,,,,,,,,,0.00450659660483,,,,,,,Reported,,,0,0,0.032249572693162,766.0,,,,,,,,11275.0,,0,,,,0.967699530516432,,,86.0,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
LRCX.OQ,,,,,,,,,,,,,0.167021212209624,,,,,,,,,,,,,,,,,0.048576290923131,,,0.000442333774962,,,,Reported,,,0,0,0.24052399186997,5891.0,,,,,,,,319832.0,,0,,,,0.56097267364873,,,2416.0,1,,ISO 14000,100.0,1,0,,1500,,,0.002190201912723,0.149331948594766,1,,,0,1,,,,0
IDXX.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,30086.0,,0,,,,,,,,1,,ISO 14000,100.0,0,0,,,,,,,0,,,0,1,,,,0
PPG.N,,,,,1,,,,,,,,4.11588256008628,,,0.001178505943812,,,,,,,0,,,,,,,2.3459954734478,,0.015351873900739,0.046452462985613,,,,Reported,,613.16,1,0,6.77316755818997,70690.0,,,,,,,,800000.0,,0,47.07,,,0.454468033335361,,,93700.0,0,,ISO 14000,31.4,0,1,300000000,,,0.044322683244181,0.13411377764927,,0,,60000000,1,1,,0.00340248662715,,0
LKQ.OQ,0,0,0,1,0,,,,,,,,0.216752937751773,,,,0,0,0,0,1,0,0,,,,,,,0.044651072108094,,,,,,,Reported,,,0,0,0.052250484356552,2341.963,,,,,,,,202503.0,,0,,,,0.974,,,607.612,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
BG.N,,,,,,,,,,,,,27.0422006798818,,,,,,,,,,,,,,,,,10.2727583199091,,,,,,,Reported,,,,0,4.38856149164332,296617.0,,,,,,,,3185440.0,,0,,,,0.255345259773248,,,181704.0,0,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,0
EOG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3227537239466,,,0.000131626106723,,,Reported,,,0,0,,,,,,,,,,4900000.0,500000,0,,,,,,,,0,,No,,0,0,,,45.1307080078394,,,,1,4.595,,0,1,,,0.000414751206592,0
MAR.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5125480.0,,0,,,,,,,,1,,No,,0,1,,,,,,,1,,,1,1,,,,0
TJX.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,760357.0,,0,,,,,,,,1,,No,,0,,,,,,,,1,,,0,1,,,,0
MNST.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,8599.69,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
VMC.N,,,,,0,,,,,,,,0.098288981411394,,,,,,,,,,0,,,,,,,0.098288981411394,,,,,,,Reported,,,1,1,0.464377352616709,0.0,,,,,,,,965246.0,,1,,,,0.53,,,2255.4,0,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,0
EW.N,,,,,0,,,,,,,,0.06066650883254,,,8.187462683e-05,,,,,,,0,,,,,,,0.022214521745276,,0.001623439703788,0.001738317009609,,,,Reported,,132.275,,1,0.345914954610607,3133.0,,,,,,,,47759.0,,1,6.671,,,0.40906332186931,,,1810.0,1,,ISO 14000,100.0,1,1,,,,0.02527950310559,,,1,0.0,,1,1,,0.00127491638796,,0
ALL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,98667.0,,0,,,,,,,,1,,No,,1,1,249000000,,,,,,0,,44000000,0,1,,,,0
BMY.N,0,0,0,0,0,,,,,,,,0.008119077569641,,,,0,0,0,0,0,0,0,,,,,,,0.000523811456106,,,,,,,Reported,,,0,0,0.002351945058563,1450.0,,,,,,,,325000.0,,0,,,,0.851612903225806,,,100.0,1,,ISO 14000,60.0,1,0,,,,,,,0,,,0,1,,,,0
VST.N,,,,,,,,,,,,,0.337297287706044,,,5.07113281525666,,,,,,,,,,,,,,0.005245361083399,,2.40720933641103,,,,,Reported,,46810.0,0,0,0.008913746395176,6457.0,,,,,,,,94623793.0,,1,98612.0,,,0.795090715048026,,,102.0,1,,No,,0,1,65000000,,,4.0907104780215,,,1,,,1,1,,8.61767019138338,,1
APH.N,0,0,0,1,0,,,,,,,,0.794003492596033,,,,0,0,0,0,1,0,0,,,,,,,0.119733450470456,,,,,,,Reported,,,0,0,0.599495284280548,29030.0,,,,,,,,337758.0,,0,,,,0.567500365657452,,,5155.0,1,,ISO 14000,49.0,0,0,,,,,,,0,,,0,0,,,,0
HON.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,0.093669695588053,,,,,,,Reported,,,0,0,0.493305144467935,,,,,,,,,2248310.0,,0,,,,,,,16100.0,0,,ISO 14000,32.0,0,1,660000000,,,,,,1,,222000000,0,1,,,,0
GPC.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,101188.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,1,,,,0
MHK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,2626950.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
MCHP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,737463.0,,0,,,,,,,,1,,ISO 14000,,1,1,,0,,,,0.0,0,,,1,0,,,,0
CAT.N,0,0,0,1,0,,,,,,,,3.81534290339053,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,1600000.0,,0,,,,0.908,,,,0,,No,,0,1,,,,,,,1,,,1,1,,,,0
PG.N,0,0,0,1,1,,,,,,,,2.09948240922053,0.045182548261561,,0.00030121698841,0,0,0,1,0,0,0,,,,,,,,,0.00722920772185,0.004819471814566,,,,Reported,,2400.0,0,0,,,,,0.211416490486258,,,,,4784170.0,,1,100.0,,,0.988,,,,0,,No,,0,0,,13595,,0.033826638477801,,0.191613812544045,1,,,0,1,,0.001409443269908,,0
ZTS.N,,,,,,,,,,,,,0.260791962354765,,,,,,,,,,,,,,,,,0.110266310295408,,,,,,,Reported,,,0,0,1.41834397003745,12924.106,,,,,,,,316140.0,,0,,,,0.370492700104039,,,9467.446,0,,ISO 14000,6.89655,0,1,,,,,,,0,,22000000,1,0,,,,0
STE.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,46737.6,,0,,,,,,,,0,,ISO 14000,15.38462,0,0,,,,,,,0,,,0,1,,,,0
TPL.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,24097.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,0.0,,0,0,,,0.0,0
BKR.OQ,,,,,,,,,,,,,15.1792696815595,,,,,,,,,,,,,,,,,6.8467150291468,,,,5.3227390651e-05,,,Reported,0.0,,0,0,10.6220368744513,265033.0,,,,,,,,639337.0,,1,,,,0.259362973948128,,,217773.0,1,,ISO 14000,,1,1,,,,,,,1,1.693,550000,1,1,,,8.2577309531e-05,0
AFL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,12261.0,,0,,,,,,,,1,,ISO 14000,,1,1,,,,,,,1,,,1,0,,,,0
PTC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,5616.26,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
FITB.OQ,,,,,,,,,,,,,0.383035927719507,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,85690.0,,0,,,,0.414551490421191,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
MSI.N,0,0,0,0,0,,,,,,,,0.032715032378332,,,,0,0,0,0,0,0,0,,,,,,,0.000327150323783,,,,,,,Reported,,,,0,0.001501213919612,1101.87,,,,,,,,74393.0,,0,,,,0.42,,,11.13,1,,ISO 14000,,0,1,112400000,0,,,,0.0,0,,164000000,0,1,,,,0
XEL.OQ,0,0,0,1,1,,,,,,,,19.2701935392556,,,0.336852557110225,0,0,1,0,1,0,0,,,,,,,,,0.360488186915979,,,,,Reported,,20102.0,1,1,,,,,,,,,,39298665.6,,1,18784.0,,,0.179104366494846,,,,1,,No,,0,1,,41800,,1.74405691480132,,3.62658337671352,1,,430000000,1,1,,1.62970674995662,,0
HSIC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,27519.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,1,,,,0
ITW.N,,,,,,,,,,,,,0.41121961300486,,,,,,,,,,,,,,,,,0.078175930219234,,,,,,,Reported,,,1,0,0.451716557976777,24197.339,,,,,,,,541177.0,,0,,,,,,,5679.884,0,,ISO 14000,28.0,0,0,,346452,,,,27.5530459678702,0,,,0,0,,,,0
WST.N,,,,,1,,,,,,,,0.650588996540797,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,120859.0,,0,,,,0.774369354087816,,,,0,,ISO 14000,6.0,0,0,,,,,,,0,,,0,0,,,,0
DASH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,6893.59,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,0,0,,,,0
APTV.N,,,,,1,,,,,,,,1.29073176392212,,,,,,,,,,1,,,,,,,0.002735728201425,,,,,,,Reported,,,0,0,0.008265727843257,50847.0,,,,,,,,426635.0,,0,,,,0.805495044647238,,,108.0,0,,ISO 14000,99.0,0,0,4000000,22000,,,,1.68375937547834,1,,,0,1,,,,0
MPC.N,,,,,1,,,,,,,,3.80360099614048,,,0.03758499008044,,,,,,,1,,,,,,,0.631427833351385,,0.222503141276202,0.211979344053679,3.8171315926e-05,,,Reported,,14800.0,1,1,0.597592555704163,211000.0,,,,,,,,40200000.0,,1,2500.0,,,0.41501976284585,,,42000.0,0,,No,,0,1,,,,0.2105802339148,0.200620357986398,,1,2.539,630000000,1,1,,0.035570985458581,3.6125892832e-05,0
PGR.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,CO2,,,,0,,,,,,,,,,410935.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
ICE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,55679.0,,1,,,,,,,,0,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
SWKS.OQ,,,,,1,,,,,,,,0.207584325417251,,,,,,,,,,1,,,,,,,0.094356511553296,,,,,,,Reported,,,0,0,0.541235589438453,3318.2721,,,,,,,,141000.0,,0,,,,,,,2765.22675,0,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
ABNB.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,6033.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
EL.N,0,0,0,1,1,,,,,,,,0.2644377751203,,,,0,0,0,1,1,0,1,,,,,,,0.011497294570448,,,,,,,Reported,,,0,0,0.086339808818995,30800.0,,,,,,,,78183.8,,0,,,,0.995031055900621,,,1400.0,1,,ISO 14000,100.0,0,1,,0,,,,0.0,1,,,1,1,,,,0
TSLA.OQ,0,0,0,1,0,,,,,,,,0.362868620039228,,,,0,0,0,0,1,0,0,,,,,,,0.01957049843605,,,,,,,CO2,,,0,0,0.423294013191273,234163.0,,,,,,,,643892.0,,0,,,,0.848706325349882,,,13349.0,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
EXR.N,,,,,,,,,,,,,0.555310967993119,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,116077.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
SPGI.N,0,0,0,0,1,,,,,,,,0.004044374787191,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,18689.0,,0,,,,0.67,,,,0,,ISO 14000,80.0,1,0,,,,,,,1,,,0,1,,,,0
KKR.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2777.8,,0,,,,,,,,0,,No,,0,1,,,,,,,1,,,1,0,,,,0
ADBE.OQ,0,0,0,0,1,,,,,,,,0.003446982944306,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,0.0,,0,,,,,,,,,,60251.0,,0,0.0,,,0.266500622665006,,,,1,,No,,1,,,0,,,,0.0,0,,,0,1,,,,0
ADSK.OQ,0,0,0,0,0,,,,,,,,0.144719086720527,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,12083.0,,0,,,,,,,,1,,No,,1,,,0,,,,0.0,0,,,1,1,,,,0
FOXA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,62822.0,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,1,1,,,,0
TT.N,,,,,1,,,,,,,,0.823054010188718,,,0.000136494854613,,,,,,,1,,,,,,,0.023488074434329,,0.00237271895081,0.005290919163669,,,,Reported,,95.26,1,1,0.075714388945539,32101.0,,,,,,,,419087.0,,1,5.48,,,0.731116087640722,,,943.0,0,,ISO 14000,,0,1,39900000,,,0.007648518230066,0.017055408801497,,1,,,1,1,,0.000439994540214,,0
TSN.N,,,,,,,,,,,,,25.8809126554284,,,,,,,,,,,,,,,,,,,,,0.000364916711147,,,Reported,,,,0,,,,,,,,,,6680000.0,,1,,,,0.850000000001791,,,,0,,EMS,86.525,0,0,,36323,,,,0.856573517273906,0,15.74516,,0,0,,,,0
AKAM.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,191408.0,,0,,,,,,,,1,,ISO 14000,100.0,1,,,,,,,,0,,,0,1,,,,0
LUV.N,0,0,0,1,0,,,,,,,,0.159353250471851,,,1.8492585433e-05,0,0,0,0,1,0,0,,,,,,,0.000678942065174,,0.000187567652246,,,,,Reported,0.0,7.1,0,0,0.002840406719717,6006.3,,,,,,,,12332300.0,,0,0.7,,,0.249171087533156,,,25.7,1,,No,,0,1,,0,,0.000784703801945,,0.0,1,,,1,1,0.0,7.7365163572e-05,,0
INVH.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,77084.6,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
TSCO.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,235549.0,,0,,,,,,,,1,,No,,0,,,,,,,,1,,,0,1,,,,0
AON.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,30391.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,1,,,,0
AMZN.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,14890000.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,1,1,,,,0
MS.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,203400.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
BRKb.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,20578200.0,,0,,,,,,,,0,,No,,0,0,,,,,,,1,,,0,0,,,,0
GOOG.OQ,0,0,0,0,1,,,,,,,,0.024047060211264,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5920900.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,1,1,,,,0
KR.N,,,,,0,,,,,,,,71.1972659725535,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5749758.0,,0,,,,0.795046737012233,,,,1,,No,,0,1,,,,,,,0,,,1,1,,,,0
BKNG.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,3995.0,,0,,,,,,,,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
STZ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,347912.0,,0,,,,,,,,0,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,0
WBD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,45609.8,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
ABBV.N,0,0,0,1,1,,,,,,,,0.116741483260506,,,,0,0,0,1,0,0,1,,,,,,,0.057579810171849,,,,,,,Reported,,,1,1,0.323860704308059,18700.0,,,,,,,,698900.0,,1,,,,0.42,,,18200.0,0,,Both,,0,1,,,,,,,0,,33000000,1,0,,,,0
STLD.OQ,,,,,,,,,,,,,39.9197882040994,,,0.09446665333177,,,,,,,,,,,,,,11.5346724314304,,0.128742977935613,0.027751876756999,,,,Reported,,1401.0,1,1,13.0731928827639,308891.0,,,,,,,,5342440.0,,1,1028.0,,,0.622545826206858,,,125522.0,0,,ISO 14000,,0,1,,,,0.145915004770098,0.031453484254511,,0,,120100000,0,0,,0.107066827197474,,0
MA.N,0,0,0,1,1,,,,,,,,0.00129720206072,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,55759.0,,0,,,,0.730000000418234,,,,1,,No,,1,,,,,,,,1,,,0,1,,,,0
