Instrument,Audit Rotation,Disclosure of Voting Results,Shareholder Director Votes,AGM Date,AGM Notice Filing Date,Exchange Rate to USD,Sales in USD,Shareholder Rights Policy,Policy Equal Voting Right,Policy Shareholder Engagement,Dual Class Stock,Different Voting Right Share,Equal Voting Rights,Equal Shareholder Rights,Voting Cap,Voting Cap Percentage,Minimum Number of Shares to Vote,Director Election Majority Requirement,Shareholders Vote on Executive Pay,Public Availability Corporate Statutes,Veto Power or Golden share,State Owned Enterprise SOE,Anti Takeover Devices Above Two,Poison Pill,Poison Pill Adoption Date,Poison Pill Expiration Date,Unlimited Authorized Capital or Blank Check,Classified Board Structure,Staggered Board Structure,Supermajority Vote Requirement,Golden Parachute,Limited Shareholder Rights to Call Meetings,Elimination of Cumulative Voting Rights,Pre-emptive Rights,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
AAL.L,True,True,True,,,1,25447000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,True,False,False,,False,,,True,False,2.5,True,999,1,True,False,64599500.0,12758300.0,True,False,True,True,2275190.0,0,False,,,63.6363636363636,18.75,,,2538.59001061029,,,,,,
ADML.L,,,,,,1,1784736690.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,,True,,True,False,0.333333333333333,True,9,1,True,False,3979320.0,3024946.155,True,False,True,False,1485656.2226,,False,,,,25.0,,,3048.58653183176,,,,,,
RTO.L,False,True,True,,,1,3832952090.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.5,True,999,1,True,False,9575500.0,5544674.96,True,False,True,True,853878.85,0,False,,,,7.69230769230769,,,3415.79566938965,13.0,,,,,
RMV.L,False,True,True,,,1,281276854.1,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,0,,,,False,False,False,,False,,,False,False,1.55555555555556,True,999,1,True,False,1490390.0,1313738.7571,True,False,False,True,652416.7661,0,False,,,25.0,66.6666666666667,,,7244.85579704157,37.0,,,,,
SBRY.L,,,,,,1,37752610500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,0,,,,,,,,,,,,False,1.5,False,999,1,True,False,20903000.0,5051121.5,True,False,False,True,1427745.5,0,False,,,,20.0,,,720.619160892199,,,,,,
PHNX.L,,,,,,1,38273429400.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,False,,,False,1.23076923076923,True,999,1,True,False,5798000.0,3945878.4,True,False,True,True,1593731.8,0,False,,,,8.33333333333333,,,200.85914224347,,,,,,
IHG.L,False,True,True,,,1,2394000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,,True,,False,False,1.86666666666667,True,999,1,True,False,12568200.0,1938831.4,True,False,True,True,1402849.8,0,False,,,7.69230769230769,30.0,,,5249.87468671679,,,,,,
BT.L,False,True,True,,,1,30569422900.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.71428571428571,True,999,1,True,False,4378000.0,2520195.4,True,False,False,False,4280683.5,0,True,1,,9.09090909090909,30.7692307692308,,,186.623470736178,,,,,,
MNDI.L,,,,,,1,8137521900.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,True,,False,False,1.0,True,999,3,True,False,11206300.0,4077285.624,True,False,True,True,1213618.023,0,False,,,25.0,40.0,,,1681.87002851568,,,,,,
BATS.L,True,True,True,,,1,35243524800.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,False,True,,False,False,0.846153846153846,True,9,1,True,False,30111000.0,6773604.2,True,False,True,True,2582829.7,0,False,,,58.3333333333333,13.3333333333333,,69.2307692307692,1168.17970204842,,,,,,
PSON.L,False,True,True,,,1,4644718100.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.64285714285714,True,999,1,True,False,13000000.0,1169041.5,True,False,True,False,1960708.2,0,False,,,,30.7692307692308,,,3826.90609361201,10.0,,,,,
PCT.L,,,,,,1,533852704.9,True,True,True,False,False,True,True,False,100,False,True,False,True,False,False,4,,,,False,False,False,True,False,True,,False,False,1.14285714285714,True,999,1,False,False,,,False,False,False,False,247620.2744,,False,,,,100.0,,,,,,,,,
SPX.L,,,,,,1,1647298160.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,,,False,False,0.916666666666667,True,999,1,True,False,5799508.0,3696942.0009,True,False,True,False,663602.3428,0,False,,,9.09090909090909,0.0,,,4667.98776561494,,,,,,
PSN.L,,,,,,1,4550784590.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,True,,False,False,1.18181818181818,True,999,1,True,True,1773990.0,851611.8666,True,False,False,False,719208.0038,0,False,,,,33.3333333333333,,,533.001832767479,,,,,,
RIO.L,,,,,,1,44611000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,False,False,1.25,True,9,1,True,False,57098000.0,13319000.0,True,False,True,True,2699000.0,0,True,1,,50.0,20.0,,,1279.9085427361,,,,,,
CCH.L,,,,,,1,7488767340.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,False,True,,True,False,0.538461538461538,True,999,1,True,False,38985700.0,,True,False,True,True,1194775.8066,0,False,,,84.6153846153846,20.0,,88.8888888888889,6357.95361883949,,,,,,
ALWA.L,,,,,,1,771309177.5,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,0,,,,False,False,False,,False,,,,False,2.0,True,999,1,True,True,,,True,False,False,False,460087.3,,False,,,,,,,,,,,,,
RR.L,True,True,True,,,1,21992703300.0,True,True,True,False,False,True,True,False,100,False,True,True,True,True,False,4,,,,False,False,False,True,True,True,,False,False,1.92307692307692,True,9,1,True,False,12626000.0,3351875.2,True,False,False,True,1821786.6,0,False,,,16.6666666666667,10.0,,,761.198528968469,,,,,,
SN.L,,,,,,1,5138000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,,,False,False,1.66666666666667,True,999,1,True,False,30654878.2727,4489374.0,True,False,True,True,1565000.8729,0,False,,,33.3333333333333,41.1764705882353,,61.5384615384615,5966.30561944336,,,,,,
SSE.L,,,,,,1,9514584650.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,True,True,False,False,,False,False,1.91666666666667,False,999,3,True,False,6751000.0,2157933.6,True,False,True,False,1106331.9,0,False,,,,20.0,,,924.604533315072,,,,,,
SMT.L,,,,,,1,1224320000.0,True,True,True,False,False,True,True,False,100,False,True,False,False,False,False,1,,,,False,False,False,True,,,,False,False,1.0,True,999,1,False,True,,,False,False,False,False,317355.6709,0,False,,,,,,,,,,,,,
KGF.L,,,,,,1,15307350000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.75,True,999,1,True,False,11124100.0,2320272.0,True,False,False,True,1278429.0,0,False,,,27.2727272727273,33.3333333333333,,,951.998288403937,,,,,,
LLOY.L,False,True,True,,,1,58092982600.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,,False,2.14285714285714,True,999,1,True,False,27076000.0,6820429.6,True,False,False,True,3876931.6,0,True,1,,,31.25,,,617.975989409778,,,,,,
NWG.L,False,True,True,,,1,15983737000.0,True,False,True,True,True,False,False,False,100,False,True,True,True,True,True,4,,,,False,False,False,True,False,True,,False,False,1.92307692307692,True,999,1,True,False,19947000.0,3575489.5,True,False,False,True,3410046.2,0,False,,,18.1818181818182,35.2941176470588,,,1706.33019674936,,,,,,
SDR.L,False,True,True,,,1,3363808300.0,True,False,True,True,True,False,False,False,100,True,True,True,True,False,False,4,,,,False,False,False,True,True,,,,True,0.538461538461538,True,999,1,True,False,47510000.0,8595809.7,True,False,True,True,1975591.0,0,False,,,,29.4117647058824,,,18726.8427276311,,,,,,
NXT.L,,,,,,1,5501384740.0,True,True,True,False,False,True,True,False,100,False,True,False,True,False,False,3,,,,False,False,False,True,False,True,,False,False,0.545454545454545,True,999,1,True,True,4823000.0,1751772.7,True,False,False,True,365667.7,0,False,,,11.1111111111111,50.0,,,1157.31631232903,,,,,,
ITRK.L,,,,,,1,3748726410.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,1.18181818181818,True,999,1,True,False,21886000.0,3524899.4,True,False,True,True,1249712.2,0,False,,,9.09090909090909,11.7647058823529,,,7982.6385089543,,,,,,
BTRW.L,True,True,True,,,1,4239466080.0,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,3,,,,False,False,False,True,True,,,False,False,0.875,True,999,1,True,False,3889000.0,1520117.4,True,False,True,True,757578.9,,False,,,,33.3333333333333,,,1137.40056153486,,,,,,
SHEL.L,False,True,True,,,1,180543000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,,False,,False,False,1.625,True,999,1,True,False,11695200.0,7134830.0,True,False,True,True,3128970.6,0,False,,,69.2307692307692,22.2222222222222,,85.7142857142857,64.7779199415098,10.6,,,,,
GLEN.L,False,True,False,,,1,215111000000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,2,,,,False,False,False,True,False,False,,False,False,1.375,True,999,3,True,False,15255000.0,1503000.0,False,False,True,True,2745000.0,0,False,,,100.0,0.0,,33.3333333333333,70.9168754735927,,,,,,
VOD.L,,,,,,1,48980152200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,2.0,True,9,1,True,False,65077200.0,3859780.917,True,False,False,True,2582747.901,0,False,,,38.4615384615385,25.0,,,1490.34031053909,,,,,,
BARC.L,False,True,False,,,1,33012091200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,True,False,False,True,False,True,,False,False,2.0,True,999,3,True,False,64100000.0,5770006.0,True,False,True,True,4297423.9,0,False,,,,11.7647058823529,,7.14285714285714,2654.90390987409,,,,,,
FCIT.L,,,,,,1,744697210.4,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,0,,,,False,False,False,True,,,,False,False,0.875,True,999,1,False,True,,,False,False,False,False,522992.25,,False,,,,,,,,,,,,,
UTG.L,,,,,,1,207105580.0,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,0,,,,False,False,False,True,False,,,False,False,0.818181818181818,True,999,1,True,False,4238600.0,3620966.605,True,False,True,False,656358.9511,0,False,,,,0.0,,,27135.7234314981,,,,,,
DPLM.L,,,,,,1,669272890.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,True,,False,False,0.5,True,999,1,True,True,4461000.0,1980664.4,True,False,True,True,416529.3,0,False,,,,0.0,,,8189.82926381495,,,,,,
ICGIN.L,,,,,,1,571539660.0,True,True,True,False,False,True,True,False,100,False,True,True,False,False,False,1,,,,False,False,True,,False,,,False,False,0.833333333333333,False,999,3,True,False,12400000.0,6863297.39,False,False,False,False,1226477.72,0,False,,,,0.0,,,28271.7738258094,,,,,,
BAES.L,False,True,True,,,1,26357442100.0,True,True,True,False,False,True,True,False,100,False,True,True,False,True,False,3,,,,False,False,False,True,True,,,False,False,1.625,True,999,1,True,False,20939000.0,8269430.4,True,False,True,True,2089234.4,0,False,,,23.0769230769231,0.0,,50.0,1086.21673496913,,,,,,
DCC.L,,,,,,1,19842164268.3,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,1.72727272727273,True,999,3,True,False,4304828.25569795,3464931.29999999,True,False,True,True,1018503.6,0,False,,,50.0,7.14285714285714,,,282.712189262639,,,,,,
ULVR.L,True,True,True,,,1,61949221200.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,5,,,,False,False,False,True,False,True,,False,False,1.92307692307692,True,9,1,True,False,33000000.0,4209821.1,True,False,True,True,2545189.2,0,False,,,66.6666666666667,30.7692307692308,,81.8181818181818,650.579607286492,,,,,,
EDV.L,,,,,,1,694848000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,1,,,,False,False,False,True,True,,,,False,0.888888888888889,True,999,1,True,False,19040800.0,5389250.0,True,False,True,True,1413554.0,0,False,,,22.2222222222222,0.0,,,27402.8276687851,,,,,,
LSEG.L,True,True,True,,,1,2775619000.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,False,,,True,False,0.933333333333333,True,999,1,True,False,33443000.0,8857369.4,True,False,True,False,2323042.7,0,False,,,11.1111111111111,46.1538461538462,,,16474.3842364532,,,,,,
TSCO.L,,,,,,1,80288974500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,3,,,,False,False,False,True,True,True,,False,False,1.90909090909091,True,999,1,True,False,7159000.0,,True,True,False,True,4722963.0,3,False,,,,20.0,,,124.519506722558,,,,,,
LGEN.L,,,,,,1,67633494500.0,True,True,True,False,False,True,True,False,100,False,True,True,True,False,False,4,,,,False,False,False,True,True,,,False,False,1.83333333333333,True,999,1,True,False,11568400.0,2860391.6,True,False,True,True,1957425.3127,0,False,,,9.09090909090909,25.0,,,233.870413423633,,,,,,
