Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
GRMN.N,False,False,True,True,False,True,False,False,False,,18700,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,,,,16.875,18700,,,0.0,,False,False,45.0,,22.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,27.0,9.0,5.0,9.0,73.0,4.0,12.0,6.0,2.0,3.0,88.0,1.0,
PODD.OQ,,,,,,,,,,,2300,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,21.0526315789474,,,,0.0,,False,False,47.0,44.0,39.0,,True,False,,,0.59,0.59,0.0,,8.0,0,8.0,,0,0,,0.29,0.0,,,,0.0,False,1.727,6000.0,,,False,True,False,False,,,,,,,True,,,,,100.0,,33.0,,,,,,,,,,,,
ISRG.OQ,False,False,False,False,False,False,False,False,False,,12120,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,23.7618707239865,12100,,10.9,0.0,,False,False,37.2,,32.1,,True,False,,,3.65,3.65,,3.65,88.0,,88.0,,,,,0.5511,,0.55,,,,False,,,,,True,True,True,False,,,,,,,True,,,10.9,,,,54.7,,,,,,44.7,,,,,,
AVB.N,True,False,False,False,False,True,False,False,False,,2927,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,176.86253117575,271044000,-5.27508090614887,2905,0.0,31.0,0.0,,False,False,39.0,38.0,,,True,True,,15926.0,17.1,,,17.1,,,99.0,,,,,,,7.3,,,,False,20.081,58335.0,,,True,True,False,False,,,,,,,True,,,25.0,6.0,,7.0,62.0,6.0,14.0,30.0,38.0,12.0,,,,,,,
TPR.N,,,,,,,,,,,12100,4300,False,True,True,True,True,True,True,True,True,True,True,True,False,False,,,,31.5217391304348,16400,,,0.0,,False,False,79.0,,62.0,100,False,False,,,,,,,,,,0.0,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,43.0,,,,57.0,43.0,,,,,,,
CBRE.N,,,,,,,,,,,105000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,84.0,148.12081323152,9859185000,5.0,106214,14.0,46.2,0.0,,False,False,33.5,33.4,32.9,100,True,False,,,1.8,,,1.8,,,378.0,,1,,,,,0.9,,,,False,9.0,900000.0,,,True,True,False,False,,,,,,,True,,85.32,,,77.5,,25.6,5.8,8.0,7.7,74.4,4.1,19.95,5.77,5.39,5.79,80.05,3.0,85.32
CINF.OQ,,,,,,,,,,,5166,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,77.0,,,-1.89897455374098,5166,,7.0,0.0,,False,False,47.0,,,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,98.5,7.0,,,,10.0,,,,,,,,,,,,98.4
WMB.N,,,,,,,,,,,4783,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.928465921080401,4814,0.0,6.0,0.0,,False,False,22.0,,20.95,95,True,False,,,6.89615,6.89615,1.55,6.15,66.0,9,57.0,,0,0,0.000802843403722,3.27463,0.15,3.35,960.0,,,False,48.0,232000.0,2140000.0,447.417938532302,True,True,False,False,,,,,,,True,,,6.0,,,,16.0,,,,,,13.76,,,,,,
EA.OQ,False,False,False,False,False,False,False,False,False,,11000,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,12.2448979591837,11000,,,0.0,,False,False,24.5,,22.3,100,True,True,,,,,,,,,,,,,,,,,,,,False,14.55,160000.0,,,True,True,False,False,,,,,,,True,,82.3,,,,,39.0,22.1,3.6,8.4,61.0,4.9,32.0,18.8,3.0,6.2,68.0,4.0,
TMUS.OQ,False,False,False,True,False,True,False,True,False,,75000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.0,,,,0.0,,False,False,40.9,,35.8,100,False,True,5.71067,,1.35,1.35,,1.35,183.0,,183.0,,0,,,,,,,,,False,72.0,5400000.0,,,False,True,False,False,,,,,,,True,,,,,,,59.7,9.6,18.0,26.6,40.5,5.3,49.7,8.3,14.6,22.0,50.4,4.7,
CB.N,False,False,False,False,False,False,False,False,False,,34000,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,9.6774193548387,15511,,,0.0,,False,False,54.99323,,47.046,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,7.5,30.58,8.32,11.4,8.53,69.42,2.33,25.85,8.25,7.47,8.04,74.15,2.09,
TXN.OQ,False,False,False,True,False,True,False,True,False,,31000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,3.33333333333334,31000,,9.75,0.0,,False,False,36.7,,,100,True,True,,,1.07521,1.07521,3.25,0.95,65.0,10,55.0,0.2315,0,0,,,,0.65,,,,False,37.1,1150100.0,,,True,True,True,False,,,,,,,True,,100.0,,,100.0,,,,,,,,,,,,,,100.0
MDLZ.OQ,False,False,True,True,False,True,False,True,False,,79000,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,0.0,79000,56.40506,,0.0,,False,True,,,39.0,100,True,False,,,1.05,1.05,,1.05,166.0,,165.9,,0,,0.0,0.0,,0.0,0.0,0.0,,False,,,,,True,True,True,True,1,,,,,,False,,97.3,,,,,,,,,,,5.1,,,,,,
BRO.N,,,,,,,,,,,12023,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,67.5810544990256,,7.96515804597702,11509,0.0,,0.0,,False,False,,,,,False,False,,,1.04266,1.04266,,,24.0,,,,0,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
BALL.N,False,True,False,True,False,True,True,False,True,,21000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-13.5802469135803,22922,,18.0,0.0,,False,False,19.0,,22.0,100,False,False,,,6.85,6.85,,6.85,315.0,,315.0,,0,,0.000484533333333,2.25,,2.25,2543.8,2543.8,,False,11.0,252142.0,12928008.0,615.619428571429,True,True,False,False,,,,,,,True,,107.0,10.0,8.0,,,24.0,4.0,5.0,10.0,76.0,5.0,18.0,3.0,4.0,6.0,82.0,5.0,
PFG.OQ,False,False,False,False,False,False,False,False,False,2.05,19300,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,78.0,,,3.76344086021505,19340,,21.0,0.0,,False,False,54.0,,46.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,18.0,3.0,,8.58,16.0,4.0,5.0,4.0,84.0,3.0,8.0,3.0,2.0,2.0,92.0,1.0,
KEYS.N,,,,,,,,,,,14300,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,82.0,,,2.87769784172662,14312,12.59,7.5,0.0,,False,False,30.3242,34.4,23.39557,,True,True,,,0.7,0.7,,,28.0,,,,0,0,,,,,,,,False,14.29,204518.48,,,False,True,True,False,,,,,,,True,,97.0,,,,,,,,,,,,,,,,,
PCG.N,,,,,,,,,,,11,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,74.0,,,37.5,26000,63.0,5.8,0.0,,False,False,27.0,,33.8,100,True,True,8.1,,6.70833,6.70833,3.0,9.85,644.0,132,512.0,,,,0.0,0.0625,0.1,0.0,,0.0,,False,48.84615,1270000.0,,,True,True,True,False,,,,,,,True,,,5.8,,,,47.4,14.5,6.6,20.6,52.6,5.7,36.7,,,,,,
RL.N,False,False,False,True,True,True,True,True,False,6.4769,12100,8200,False,True,True,True,True,True,True,True,False,False,True,True,True,True,,,,-11.6788321167883,20272,0.04808,,0.0,,False,False,64.0,58.0,48.0,100,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,False,True,True,False,,,,,,,True,,,,,,,59.0,8.0,24.0,23.0,41.0,4.0,20.0,,,,,,
JPM.N,False,False,False,False,False,False,False,False,False,,271025,,True,True,True,True,True,True,True,True,False,False,True,False,False,False,,593.308735411751,,6.13821759068889,271025,,,0.0,,False,False,49.0,,26.0,100,True,True,4.0,,,,,,,,,,,,,,,,,,,True,29.518,8000000.0,,,True,True,False,False,,1,,,,,True,,99.0,,,,,,,,,,,,,,,,,
TTWO.OQ,False,False,False,True,False,True,False,False,False,,6495,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,11.9827586206896,,,,0.0,,False,False,19.0,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,True,False,,,,,,,False,,,7.0,,,,32.0,15.0,4.0,8.0,68.0,5.0,,,,,,,
CDW.OQ,,,,,,,,,,,13900,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,39.0,13900,0.0,,0.0,,False,False,32.0,,,100,False,True,,,0.7,0.7,,0.7,19.0,,19.0,,0,,5.6e-06,0.7,,0.7,19.46,19.46,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
RMD.N,False,False,False,False,False,False,False,False,False,0.41003,8160,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,110.95488478736,857458000,2.38393977415308,8292,,16.0,0.0,,False,False,54.39,58.91133,35.2,,True,False,,,3.86,3.86,,3.86,62.0,,62.0,,0,,,1.74,,1.74,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
LNT.OQ,,,,,,,,,,,3313,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-1.83703703703704,3266,54.0,,0.0,,False,False,24.8,,31.4,100,False,False,,,11.1,,5.3,11.1,,,73.0,,1,0,0.000666409900392,,,3.6,,551.954,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,6.15,,,,,,6.66,,,,,,
COO.OQ,False,False,False,False,False,False,False,False,False,,14000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,16.6666666666667,14528,,14.0,0.0,,False,False,49.0,,43.0,100,False,False,,,,,,,,,,,,,,16.75,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,14.0,,,,35.0,13.0,5.0,13.0,65.0,4.0,,,,,,,
CMG.N,False,False,False,True,True,True,True,True,True,,97660,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,10.9772727272727,98055,0.0,21.0,0.0,,False,False,53.0,,,100,False,False,,,,,,,,,,,0,,,,,,,,,False,,,,,True,True,False,True,1,,,,,,False,,,,,,,63.0,5.0,25.0,27.0,37.0,6.0,,,,,,,
PCAR.OQ,,,,,,,,,,,28500,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,9.61538461538463,28000,,,0.0,,False,False,,,,20,False,False,,,8.0,8.0,,,448.0,,,,0,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
GNRC.N,,,,,,,,,,,8955,585,False,True,True,False,True,True,True,True,False,True,False,False,False,False,,,,38.794172349659,9500,,,0.0,,False,False,28.5,30.6,,,False,False,,,8.95,8.95,,8.95,170.0,,170.0,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,4.3,,,,,,,,,,,,,
CHTR.OQ,,,,,,,,,,,93700,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-2.49739854318418,93000,,,0.0,,False,False,33.0,,,90,False,True,,,11.0,11.0,,11.0,2046.0,,2046.0,,,,,,,,,,,False,76.344,7100000.0,277000000.0,2956.24332977588,False,True,False,False,,,,,,,True,,,,,,,44.0,5.0,21.0,18.0,56.0,,,,,,,,
PWR.N,,,,,,,,,,,43700,,False,True,True,False,True,True,False,True,False,False,True,False,False,True,,,,22.0670391061452,43703,35.0,,0.0,,False,False,10.0,,14.0,20,True,False,,,4.9,4.9,,4.9,84.0,,84.0,,,,,1.3,,1.3,,,,False,3.598,157264.0,,,False,False,False,False,,,,,,,False,,,,,,,32.0,,,,,,24.0,,,,,,
CCL.N,,,,,,,,,,,39000,1000,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,460.314377387319,,-43.4782608695652,,50.5,23.0,0.0,,False,False,25.325,,46.0,100,True,True,,,14.51667,14.51667,,,871.0,,,,0,,,4.5833,,,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,,,44.0,8.0,10.0,23.0,56.0,3.0,,,,,,,
PM.N,False,True,True,True,True,True,False,True,False,5.59,79800,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,14.6551724137931,71070,79.0,9.3,0.0,,False,False,42.1,36.9,40.7,100,True,True,,,0.5,0.5,0.7,,,,,0.0,3,0,,0.35,0.45,,,,,False,21.0,1492470.0,35392860.0,443.519548872181,True,True,True,False,,,,,,,True,,70.0,4.6,4.7,98.0,,,,,,,,,,,,,,
SNA.N,,,,,,,,,,,12300,,False,True,True,False,True,False,True,True,False,True,True,False,False,True,,,,-3.90625,,21.0,,0.0,,False,False,,,,,True,False,,,,,,,,,,,0,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
SNA.N,,,,,,,,,,,12800,,False,True,True,False,True,False,True,True,False,True,True,False,False,True,,,,4.06504065040652,,21.0,,0.0,,False,False,,,,,True,False,,,,,,,,,,,0,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
UAL.OQ,,,,,,,,,,,84100,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,86.5533708969266,9566000000,13.0376344086022,79455,84.0,,0.453039612651131,320,False,False,38.5,,34.1,100,False,False,,,22.65,22.65,,22.65,3599.0,,3599.0,,,,,10.35,,10.35,,,,False,,,,,False,True,False,False,,1,1,,,,True,,,,,,,46.1,12.3,13.4,15.8,53.9,4.6,20.3,6.0,6.9,4.9,79.7,2.5,
ESS.N,,,,,,,,,,,1757,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,348.752459102465,,-2.33463035019456,1757,0.0,33.0,0.0,,False,False,42.0,41.0,65.0,,True,False,,,31.30336,31.30336,,31.30336,110.0,,110.0,,,,,12.6,,12.6,,,,False,16.0,36349.0,374883.0,213.365395560615,True,True,False,False,,,,,,,False,,100.0,,,,,,,,,,,,,,,,,
KHC.OQ,False,False,False,True,False,True,False,True,False,4.81,36000,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,,,,-5.26315789473685,37821,,,0.0,,False,False,37.0,,39.0,100,False,False,,,3.1,3.1,,3.1,234.0,,234.0,,,,,,,,,,,False,14.4,544622.4,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
BLDR.N,False,False,True,False,False,False,False,False,False,,28000,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,7.69230769230769,27779,,,0.0,,False,False,16.0,,,,False,False,,,14.2,14.2,,14.2,789.0,,789.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,40.0,1.0,8.0,29.0,60.0,2.0,,,,,,,
JBHT.OQ,,,,,,,,,,,33045,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,105.319271095855,,9.02702167672969,33045,0.0,49.6,0.0,,False,False,14.9,,23.3,70,True,False,,,9.6,9.6,,,1167.0,,,,1,,,6.4,,,,,,False,12.024,397344.0,,,True,True,False,False,,,,,,,True,,,38.2,11.4,,4.3,51.5,3.5,28.5,16.8,48.5,2.7,,,,,,,
CMI.N,,,,,,,,,,,59900,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,3.58841331603978,59900,35.39,,0.0,,False,False,27.8,,,100,True,False,,21802.5,2.85,2.85,,,341.0,,,,0,,1.12e-05,,,,167.72,,,False,5.893,353000.0,,,True,True,True,False,,,,,,,True,,,,,,,32.7,11.4,11.6,7.6,67.3,2.1,,,,,,,
PNR.N,False,True,True,True,False,True,False,True,True,3.7,11250,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.0,11189,28.0,33.20862,0.0,,False,False,32.0,9.0,32.0,,False,False,,,10.0,10.0,,14.40257,249.0,,249.0,,0,,,3.45,,3.45,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,100.0,,40.0,,,,,,,,,,,,
CRL.N,,,,,,,,,,,18600,1400,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,1.08695652173914,20000,,21.14,0.0,,False,False,59.51,60.41784,51.3,,True,True,,,20.05,20.05,,20.05,802.0,,802.0,,0,0,,11.45111,,11.45111,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,8.3,29.1,7.2,8.3,11.1,70.6,2.8,18.9,,,,,,
DECK.N,,,,,,,,,,,3400,,False,True,True,True,True,True,False,True,True,False,True,True,False,False,,,,-5.55555555555556,4372,,,0.0,,False,False,63.7,59.0,43.4,,True,True,,,1.6,1.6,,1.6,14.0,,14.0,,,,0.00072,1.2,,1.2,612.0,612.0,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,64.9,5.4,21.3,31.1,35.1,7.1,,,,,,,
HPQ.N,True,True,True,True,True,True,False,True,True,,51000,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,81.0,,,-3.77358490566038,53952,37.99674,8.7,0.0,,False,False,37.3,39.5,30.1,100,True,False,,,0.65,0.65,,,71.0,,,,0,0,9.6784313725e-05,0.3,,,1234.0,,,False,34.0,1750000.0,,,True,True,True,False,,,,,,,True,,,6.1,2.6,57.0,,37.9,13.6,4.5,9.6,62.1,10.2,,,,,,,
ROP.OQ,,,,,,,,,,,19300,,False,True,True,True,False,False,False,True,False,False,True,False,False,False,,,,4.8913043478261,,,,0.0,,False,False,41.0,,33.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,27.0,10.0,8.0,7.0,72.0,3.0,20.0,9.0,4.0,5.0,80.0,2.0,
LW.N,,,,,,,,,,,7800,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,120.718753623188,414000000,1.29870129870129,7817,27.0,,0.0,,False,False,37.0,,31.0,,True,False,,,10.2,10.2,,10.2,159.0,,159.0,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,63.0,4.0,4.0,43.0,37.0,12.0,26.0,6.0,3.0,6.0,74.0,11.0,
TGT.N,,,,,,,,,,,409000,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,,,,11.1413043478261,409000,0.0,,0.0,,False,False,58.0,,56.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,16.833,6884764.0,,,True,True,True,True,1,,,,,,True,,100.0,,,,,49.0,5.0,15.0,26.0,51.0,3.0,39.0,4.0,12.0,21.0,61.0,2.0,100.0
NTAP.OQ,,,,,,,,,,,11000,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,1.85185185185186,11218,0.0,12.8,0.0,,False,False,24.1,,,90,False,True,,,3.6,3.6,,3.6,81.0,,81.0,,0,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,6.7,6.1,,,38.8,23.0,4.4,4.5,66.0,2.1,32.0,20.2,2.9,3.6,72.6,0.7,
OXY.N,True,False,False,True,False,True,False,False,True,,11678,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-1.03389830508475,11678,6.1,6.0,0.0,,False,False,22.0,,21.0,20,True,False,,15.4,1.25,1.25,1.27318,1.2,88.0,60,28.0,,0,1,,,,1.1,,,,False,22.2,259251.6,,,False,True,True,False,,,,,,,True,,,3.6,2.4,,,36.0,,,,,,24.0,,,,,,
IR.N,,,,,,,,,,,16000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,78.0,140.646016233228,1207400000,0.628930817610063,15830,40.0,13.4,0.0,,False,False,22.3,,19.0,,True,False,,60500.0,3.3,3.3,2.9,3.35,,,106.0,,0,0,,1.7,1.25,1.75,,,,False,6.76,107010.8,3577896.6,223.6185375,False,False,False,False,,,,,,,False,,,9.4,4.0,,,,,,,,,,,,,,,
TER.OQ,,,,,,,,,,,5900,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,83.0,,,7.27272727272728,5889,,,0.0,,False,False,23.0,25.7,18.2,,True,True,,,0.15,,,0.15,,,2.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,11.3,32.3,25.5,2.1,4.7,67.7,,2.5,,2.5,,97.5,,
WAB.N,,,,,,,,,,,25000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-7.40740740740741,25000,,,0.0,,False,False,16.7,,18.0,,True,False,,,4.65,4.65,,4.65,233.0,,233.0,,0,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,24.0,,23.8,,,,,,,,,,,,
NOW.N,False,False,False,False,False,False,False,False,False,,16881,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,82.0,,,28.9019547953574,16881,,12.0,0.0,,False,False,30.6,,30.1,100,True,False,,,,,,,,,,,,,,,,,,,,False,21.123,356577.363,,,False,True,False,False,,,,,,,True,,80.0,10.1,1.9,,,45.6,31.8,3.5,6.8,54.4,3.5,32.5,23.4,3.2,4.4,67.5,1.5,
EXC.OQ,,,,,,,,,,,31518,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-2.5417439703154,18728,37.0,3.96,0.0,,False,False,27.9,,30.8,100,False,False,,,4.7,4.7,,,176.0,,,,1,1,,3.35,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,2.98,0.98,,,38.5,,,,,,34.2,,,,,,
BR.N,False,False,False,False,False,True,False,False,False,,14300,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,4.34909515469937,14300,0.0,,0.0,,False,False,,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,6.917,98916.0,,,False,True,False,False,,,,,,,True,,72.6,,,,,42.01,19.66,9.09,13.26,55.45,2.54,26.98,16.86,4.13,5.99,71.3,1.72,
EMN.N,False,False,True,True,False,True,False,True,True,,14000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-3.44827586206896,14500,5.0,11.2,0.0,,False,False,26.6,15.3,30.0,100,False,False,,,3.75,,2.0,3.75,,,109.0,,0,0,,,,,,,,False,25.0,362500.0,,,False,True,True,False,,,,,,,True,,,4.9,6.3,46.0,,12.0,,,,88.0,12.0,10.0,,,,,,
AZO.N,False,False,False,False,False,True,False,False,False,,69440,42560,False,True,True,True,True,True,True,True,False,True,True,True,False,True,79.0,,,12.0,112000,0.0,,0.0,,False,False,23.4,23.00048,26.5,85,False,False,,,15.4,15.4,,15.4,2759.0,,2759.0,,2,,,3.15,,3.15,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,50.1,,,,,,44.9,,,,,,
TEL.N,False,True,False,True,False,True,False,True,True,1.30217,92000,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,81.0,,,3.37078651685394,92000,,,0.0,,False,False,41.0,,31.0,100,True,False,,,0.75,0.75,,0.75,138.0,,138.0,,,,,0.5,,0.5,,,,False,2.513,231237.0,,,True,True,True,False,,,,,,,True,,83.2,,,,,,,,,,,,,,,,,
FRT.N,,,,,,,,,,,310,5,False,True,True,True,True,True,True,True,False,False,True,False,False,False,92.0,,,0.977198697068404,310,0.0,14.0,0.0,,False,False,55.0,64.0,52.147,,True,False,,,0.0,0.0,,0.0,0.0,,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,,False,,,,,False,False,False,False,,,,,,,False,,,10.0,4.0,,8.7,30.3125,,,,,,19.018,,,,,,
DUK.N,True,True,True,False,False,False,False,False,True,,27605,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,,108.12747047619,4200000000,0.254221899400764,27605,18.3,7.8,0.0,,False,False,23.9,35.0,21.3,100,True,False,,,1.8,,,1.8,,,99.0,,1,2,2.3184206e-08,,,0.16,,0.16,,False,45.0,1252000.0,,,False,True,True,False,,,,,,,True,,,,,,,19.6,,,,,,13.6,,,,,,
KMI.N,,,,,,,,,,,10529,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,0.047510452299515,10540,8.63378,11.0,0.0,,False,False,16.0,,20.0,20,True,True,6.0,128000.0,3.5,,1.0,3.5,74.0,1,73.0,,0,0,,,1.0,2.0,,,,False,39.75332,419000.0,30000000.0,2849.27343527401,True,True,True,False,,,,,,,False,,,8.0,3.0,,,30.0,,,,,,21.0,,,,,,
DVN.N,False,False,False,False,False,False,False,False,False,,1600,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,14.2857142857143,1645,,5.0,0.0,,False,False,24.0,,15.0,65,True,True,,,2.5,2.5,2.4,2.9,67.0,55,12.0,,0,0,,0.95,0.85,1.45,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,22.0,,,,,,15.0,,,,,,
RCL.N,True,False,False,True,False,True,False,True,True,,85000,100,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,1782.16025047489,,0.0,84700,86.0,4.63,0.0,,True,False,24.4392,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,11.48052,972400.0,,,True,True,False,False,,,,,,,True,,,4.63,,,,,,,,,,,,,,,,
VTRS.OQ,,,,,,,,,,,37000,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-17.7777777777778,37184,,23.4,0.0,,False,False,35.6,14.4,15.6,,True,False,,,2.4,,,2.4,,,178.0,,0,0,,,,1.55,,,,True,,,,,True,True,True,False,,,,,,,True,,,,,,8.5,28.06,7.1,4.04,15.56,71.94,1.36,20.04,8.75,2.34,7.63,79.96,1.32,
