Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
K.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL.OQ,False,False,False,False,True,True,False,True,False,3.0,118899,,True,True,True,True,True,False,True,True,False,False,False,True,False,False,,,,20.3784511648156,118899,0.0,0.17733,0.0,,True,True,32.0,32.5,26.7,100,True,False,6.1,,,,,,,,,,,,,,,,,,,False,,,,,True,False,True,False,,4,,,,,True,,82.0,,,,,,,,,,,,,,,,,
GM.N,False,False,False,True,False,True,False,True,True,,164000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-5.20231213872833,164000,64.0,10.7,9.11271676300578,15765,False,True,21.8,36.96139,20.5,90,True,False,,,6.2,6.2,,,2034.0,,,0.84,0,,,,0.3,2.85,,,,False,7.32,1200480.0,,,True,True,True,True,5,1,,,,,True,,,4.7,6.0,,,31.7,6.8,18.4,5.5,68.3,1.0,,,,,,,
CCI.N,,,,,,,,,,,5100,,False,True,True,True,True,True,True,True,False,True,True,True,True,False,,,,2.0,5127,0.0,9.91,0.0,,False,False,,,,,False,False,,,1.45,1.45,,1.45,20.0,,20.0,,,,,0.3,,0.3,,,,False,6.95,34787.0,,,False,True,False,False,,,,,,,False,,,5.76,4.15,,,,,,,,,,,,,,,
COF.N,,,,,,,,,,,51900,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,62.6065442705072,,9.03361344537814,51800,0.0,,0.0,,False,False,52.0,,52.7,20,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,100.0,,,,,,,,,,,,,,,,,100.0
C.N,,,,,,,,,,,200000,,True,True,True,True,True,True,True,True,True,False,True,False,False,False,76.0,238.032575934307,,-1.96078431372549,199903,,11.5,0.0,,False,False,50.602,50.188,28.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,40.1,8000000.0,,,True,True,True,False,,,,,,,True,,99.0,,,,,,,,,,,,,,,,,99.0
ODFL.OQ,,,,,,,,,,,20105,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,71.3396417842658,,-5.51717655904883,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
A.N,,,,,,,,,,,16300,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,10.1351351351351,16300,,5.7,0.0,,False,False,38.0,42.88093,29.0,85,True,True,,,1.9,1.9,,1.9,68.0,,68.0,,0,,,0.6,,0.6,,,,False,32.6,531380.0,,,False,True,False,False,,,,,,,True,,78.4,,,,,,,,,,,,,,,,,
MOH.N,,,,,,,,,,,10000,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,-9.09090909090909,,,,0.0,,False,False,,,,40,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
GS.N,,,,,,,,,,,38300,,True,True,False,True,True,True,True,True,True,False,False,True,False,False,,76.4503624301789,,4.64480874316939,38300,,,0.26775956284153,98,False,False,39.8,,28.6,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
MET.N,,,,,,,,,,,49000,,True,True,True,False,True,True,True,True,False,False,False,False,False,False,75.0,183.160202411493,,2.08333333333333,47695,,21.091,0.0,,False,False,37.21155,55.26316,42.3,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,2,,,,,True,,,,21.091,,,,,,,,,,,,,,,
WYNN.OQ,,,,,,,,,,,27500,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,-8.94039735099338,27145,20.0,12.9,0.0,,False,False,47.865,,,90,False,False,,3564,7.72,7.72,,7.72,217.0,,217.0,,0,,,4.518,,4.518,,,,False,1.979,53717.0,,,True,True,False,False,,,,,,,True,,,6.655,6.245,,,70.0,23.0,8.0,34.0,30.0,5.0,54.0,19.0,6.0,20.0,46.0,9.0,
PSA.N,,,,,,,,,,,5900,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,875.014003665157,,5.35714285714286,5893,,,0.0,,False,False,70.0,,40.0,,False,False,,,21.5,21.5,,21.5,253.0,,253.0,,0,,,6.0,,6.0,,,,False,12.897,76000.0,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CPT.N,,,,,,,,,,,1650,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,3.125,1650,,,0.0,,False,False,44.0,39.0,62.0,,False,False,,,,,,,,,,,,,,,,,,,,False,20.0,33000.0,,,False,True,False,False,,,,,,,False,,,,,,6.2,,,,,,,,,,,,,
GDDY.N,,,,,,,,,,,7024,,False,True,True,False,True,True,False,True,False,False,False,False,False,False,,,,2.97610321067292,,0.0,33.4,0.0,,False,False,27.9,,31.6,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,24.4,9.0,,,,,,,,,,,,,,,
MRNA.OQ,False,False,False,False,False,False,False,False,False,,830,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,78.5744251073824,,9.21052631578947,,0.0,16.3,0.0,,False,False,45.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
WDAY.OQ,True,False,False,False,False,True,False,True,False,2.62489,10500,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,28.0487804878049,10629,0.0,9.20343,0.0,,False,False,39.2,,38.6,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
BK.N,,,,,,,,,,,48400,,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,113.949046808511,,-5.65302144249513,48400,,,0.0,,False,False,41.0,40.0,35.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,14.256,690000.0,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,99.0
FAST.OQ,,,,,,,,,,,21948,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,1.40454629458511,,0.0,,0.0,,False,False,24.53,,,,False,False,,,2.0,2.0,,2.0,88.0,,88.0,,0,,,1.45,,1.45,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
LDOS.N,,,,,,,,,,,31000,28,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-3.125,31388,1.4,,0.0,,False,False,34.819,,,20,True,True,,,1.502,1.502,,1.502,69.0,,69.0,0.15,0,,,0.5,,0.5,,,,True,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ORLY.OQ,,,,,,,,,,,53159,29008,False,True,True,False,True,True,True,True,False,False,False,False,False,True,,,,7.44401325895383,,0.637,,0.0,,False,False,,,,10,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CSX.OQ,False,True,False,False,False,False,False,False,False,,21000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,124.647627293578,,-6.56284760845384,20908,82.0,,0.0,,False,False,5.0,21.0,24.0,70,False,False,,,4.45,4.45,,4.45,186.0,,186.0,,2,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,14.4,,,,,,,,,,,,,
CFG.N,,,,,,,,,,,18000,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,87.9427226061204,,1.12359550561798,18000,0.0,,0.0,,False,False,57.0,,49.0,90,True,False,,,,,,,,,,,,,,,,,,,,False,24.0,432000.0,,,True,True,False,False,,,,,,,True,,,,,,7.0,,,,,,,,,,,,,
NI.N,,,,,,,,,,,8363,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,83.0,,,3.41288487696303,8315,38.0,,0.0,,False,False,28.0,,33.0,90,True,False,,,8.05,,3.3,8.05,,,134.0,,0,0,,,0.95,5.4,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
MO.N,False,False,False,True,True,True,True,True,False,6.3,7300,,True,True,True,True,True,True,True,True,True,False,True,False,False,True,71.0,,,-12.0481927710843,7300,30.0,13.46575,0.0,0,False,False,37.24,30.0,,100,True,False,,,9.5,9.5,,9.5,139.0,,139.0,,0,,3.2e-05,,,,58.4,58.4,,True,,,10300000.0,1410.95890410959,True,True,True,False,,,,,,,True,,99.7,,,,,,,,,,,,,,,,,99.5
DD.N,False,False,False,False,False,True,False,True,False,29.17,35000,,True,True,True,True,True,True,True,True,False,True,True,False,,True,,,,-64.2857142857143,35119,9.0,3.5,0.0,,False,False,29.0,,27.0,100,False,False,,,1.555,1.555,1.84,1.44,91.0,37,54.0,,0,0,,0.225,0.175,0.245,,,,False,,,,,False,True,False,False,,,,,,,False,,,3.5,,,,,,,,,,,,,,,,
AEP.OQ,,,,,,,,,,,16787,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,144.586431,1800000000,-3.56732536764706,16864,23.808,8.56,0.0,,False,False,20.0,26.837,17.0,100,True,True,,,2.88,,,2.88,244.0,147,97.0,,0,,0.000614164293799,,1.23,1.225,,2577.494,,False,45.986,775500.0,,,True,True,False,False,,,,,,,True,,,,,,,18.07,2.2,6.11,6.94,81.93,2.82,12.47,1.93,3.99,4.25,87.53,2.3,
HOLX.OQ,False,False,False,False,False,False,False,False,False,6.33289,5814,,False,True,True,False,True,False,True,True,False,True,True,False,False,True,70.0,,,-10.2500771843161,6032,,17.59974,0.0,,False,False,42.0,44.0,42.0,,True,True,,,4.5,4.5,,4.5,54.0,,54.0,,,,,0.5,,0.5,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
BX.N,,,,,,,,,,,2615,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,67.6038758196741,,10.8050847457627,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
BBY.N,True,False,False,True,True,True,False,True,False,,125000,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,86.0,,,0.0,125000,0.0,31.0,0.0,,False,False,26.0,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
LHX.N,,,,,,,,,,,17500,,False,True,True,True,False,False,False,True,False,True,True,True,False,True,,,,2.94117647058822,,3.715,,0.0,,False,False,,,,100,False,False,,,3.829,,,3.829,,,134.0,,,,,,,,,,,False,,,,,False,False,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
APA.OQ,,,,,,,,,,,3163,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-7.51461988304094,3163,,,0.0,,False,False,,,,20,True,False,,,2.05,2.05,2.7,0.45,109.0,103,7.0,,1,6,2.2831489093e-05,0.55,0.6,0.25,18.054,0.026,0.084,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
IFF.N,,,,,,,,,,,13600,,False,True,True,True,True,True,True,True,False,True,True,False,,True,,,,4.61538461538462,13690,15.0,14.2,0.0,,False,False,38.0,38.698,,100,True,False,,,7.1,7.1,,7.1,194.0,,194.0,,0,,,4.05,,4.05,,,,False,,,,,False,True,False,False,,,,,,,True,,98.0,9.0,5.2,15.78,,,,,,,,,,,,,,
CEG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT.N,,,,,,,,,,,39103,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,,117.513676877785,,-2.58831149419561,38992,3.6,,0.0,,False,False,45.427,45.0,33.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,17.178,669834.03,,,True,True,False,False,,,,,,,True,,84.3,,,,,,,,,,,,,,,,,
JCI.N,,,,,,,,,,,97000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,210.386135997473,6331000000,-6.73076923076923,95000,22.0,23.0,0.0,,False,False,24.0,31.0,19.0,90,True,True,,,2.0,2.0,,,380.0,,,,0,0,,0.6,,,,,,False,15.78,1499100.0,,,True,True,True,True,1,,,,,,True,,98.0,,,44.0,,,,,,,,,,,,,,
FE.N,True,False,False,False,False,True,False,False,True,,12316,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-1.42468384824716,12080,45.0,6.9,0.0,,False,False,21.72185,,21.51899,20,True,False,2.8,,4.9,4.9,,4.9,121.0,,121.0,,0,,,3.2,,3.2,,,,False,36.64396,442659.0,,,True,True,False,False,,,,,,,False,,,1.6,5.4,,,,,,,,,,,,,,,
PNC.N,False,False,False,False,False,False,False,False,True,,50017,1901,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,152.028720308128,,-1.78879987433239,51918,,,0.0,,False,False,60.0,,50.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,46.227,2400000.0,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
VZ.N,False,False,False,True,False,True,True,True,False,,135000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-6.57439446366782,135670,23.29181,,0.091753878843487,133,False,False,33.5,,,90,True,True,,,6.8,6.8,,6.8,1845.0,,1845.0,,,,,,,,,,,False,25.0,3500000.0,215900000.0,1599.25925925926,False,True,True,False,,,,,,,True,,100.0,,,,,,,,,,,,,,,,,100.0
NEM.N,,,,,,,,,,,16600,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,208.858464041356,1315400000,33.8709677419355,16636,43.4,10.675,1.92895032952901,240,False,False,14.6,14.0,14.0,95,True,False,,,2.05,2.05,2.05,2.05,155.0,86,69.0,0.3,0,0,,1.1,0.9,1.35,,,,True,44.29,736807.0,8900000.0,536.144578313253,False,True,True,False,,,,,,,False,,98.0,5.179,5.496,100.0,,,,,,,,,,,,,,
ROL.N,,,,,,,,,,,14952,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,8.86850152905199,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
KEY.N,,,,,,,,,,,17045,,True,False,False,False,True,True,True,True,False,False,False,False,False,False,,73.2100779822222,,-6.24312431243125,17281,,18.6,0.0,,False,False,59.0,,46.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,18.6,,,,,,,,,,,,,,,,
GIS.N,,,,,,,,,,,35000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,94.0,,,-12.5,,34.0,,0.0,,False,False,49.5,,48.8,100,True,True,,,4.25,4.25,,4.25,298.0,,298.0,,1,,,1.8,,1.8,,,,False,12.0,180000.0,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
CMCSA.OQ,False,False,False,True,False,True,False,False,False,,190000,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,3.26086956521738,,,,0.0,,False,False,35.4,41.0,42.3,90,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,False,False,False,False,False,True,False,False,False,,88300,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-4.43722943722944,88300,,,0.0,,False,False,,,,100,False,False,,,1.95,1.95,,1.95,392.0,,392.0,,2,,,0.8,,0.8,,,,True,,,,,False,True,True,False,,,,,,,True,,,,,8.66142,,,,,,,,,,,,,,
EIX.N,,,,,,,,,,,13351,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,87.0,,,3.20012367627733,13351,33.33,5.1,0.0,,False,False,32.0,,26.0,100,False,True,4.5,,8.85,,3.25,8.85,,,236.0,,0,3,3e-05,,0.45,0.89,,100.1325,,True,,,,,False,True,True,False,,,,,,,True,,,3.0,2.1,,,,,,,,,,,,,,,
NWS.OQ,,,,,,,,,,,28000,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,0.0,28000,17.857,,0.0,,False,False,,,,0,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
MU.OQ,,,,,,,,,,,37000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,2.77777777777777,37000,8.0,7.0,0.0,,False,False,29.0,,13.0,20,True,False,,,0.7,,,0.7,,,52.0,,,,,,,,,,,False,54.1,2021762.0,5957000.0,161.0,False,True,True,False,,,,,,,True,,,7.0,,,,,,,,,,,,,,,,
UPS.N,False,False,True,False,False,False,False,False,False,20.79,495000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,229.395185437442,38900000000,2.9106029106029,495000,75.0,,0.0,,False,False,21.0,,26.0,100,False,True,,6500000,,,,,,,,,8,,,,,,,,,False,34.343,17000000.0,1000000000.0,2020.20202020202,True,True,False,False,,,1,,,,True,,,,,,,,,,,,,,,,,,,
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,,,,,,,,,,,5500,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,2.45901639344261,5580,0.0,8.4,0.0,,False,False,37.0,35.0,19.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,356695.0,64.8536363636364,False,True,False,False,,,,,,,False,,,6.5,1.9,,,,,,,,,,,,,,,
UNP.N,False,False,False,False,False,False,False,False,True,,37483,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,54.0,124.185900551511,3835000000,-10.6845855076608,36855,85.0,11.0,0.0,,False,False,5.5,12.0,23.0,80,True,True,,29000,4.5,4.5,,4.5,337.0,,337.0,,2,1,5.67980151e-06,3.35,,3.35,53.224,53.22444,,False,,,50196510.0,1339.18069524851,True,True,False,False,,,,,,,True,,,7.48,3.52,,15.4,29.0,2.0,12.0,14.0,71.0,1.0,24.0,5.0,8.0,9.0,76.0,2.0,
BAC.N,,,,,,,,,,,208000,,True,True,True,False,True,True,True,True,True,True,True,False,False,False,85.0,169.376623948463,,1.96078431372548,208131,0.0,11.0,0.0,,False,False,50.0,42.0,46.0,75,True,True,,90575,,,,,,,,,,,,,,,,,,True,,,,,True,True,False,True,1,1,,,,,True,,,,,,,,,,,,,,,,,,,99.0
KMX.N,,,,,,,,,,,25946,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,256.665751422257,,3.32935085623258,,0.0,,0.0,,False,False,24.6,,23.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
PARA.OQ,,,,,,,,,,,23990,,True,True,True,False,True,True,True,True,True,True,True,False,False,False,,,,87.8621769772905,23693,,,0.0,,False,False,47.778,,47.8,100,False,True,,,,,,,,,,,,,,,,,,,,True,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
IP.N,True,False,True,True,False,True,True,True,True,,49300,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-3.33333333333333,48686,,11.24119,0.0,,False,False,18.0,,17.0,30,False,False,,,5.5,5.5,,,536.0,,,,3,0,0.000524979261663,1.9,,,6470.3694,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
MDT.N,False,False,False,False,False,False,False,False,False,,90071,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,76.0,174.630437855431,9179000000,4.73372093023257,91945,,16.0,0.0,,False,False,50.0,53.0,38.0,90,True,False,,,1.55,1.55,,1.55,285.0,,285.0,,0,,,0.95,,0.95,,,,True,,,77500000.0,860.432325609797,False,True,True,False,,,,,,,True,,99.0,13.0,3.0,,,36.0,10.0,4.0,6.0,64.0,16.0,23.0,,,,,,99.0
DPZ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM.N,True,True,False,True,True,True,False,True,False,,94987,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-1.22292357767541,96110,25.0,10.4,0.0,0,False,False,36.7,45.9,32.6,100,True,True,1.4,,4.835,,,4.835,,,929.0,,0,0,,,,1.655,,,,False,25.0,2402750.0,,,False,True,True,False,,,,,,,True,,100.0,5.0,5.4,,,8.13,,,,,,5.55,,,,,,
CZR.OQ,,,,,,,,,,,18600,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,-0.534759358288772,,20.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
UBER.N,False,False,False,False,False,False,False,False,False,,26900,,True,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,20.8282801060055,26943,,,3.79545454545455,835,True,True,40.3,,31.5,,True,False,,,,,,,,,,,0,,,,,,,,,False,,,,,True,True,False,True,13,,,,,,True,,,,,,,,,,,,,,,,,,,
INTU.OQ,False,False,False,False,False,True,False,False,False,,10600,,False,True,True,True,True,True,True,True,True,True,False,True,False,False,,,,12.7659574468085,10600,,,0.0,,False,False,39.0,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,55.0,32.0,3.0,8.0,45.0,12.0,,,,,,,101.0
OKE.N,,,,,,,,,,,2882,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,69.209099166301,455800000,7.37704918032787,2869,,9.2,0.0,,False,False,20.0,,22.2,95,True,False,,,2.863,2.863,3.3,1.6,63.0,54,9.0,0.0,0,0,,0.64,0.75,0.35,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
ADP.OQ,,,,,,,,,,,58000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,1.75438596491229,,,,0.0,,False,False,53.0,,42.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
EQIX.OQ,,,,,,,,,,,8378,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,85.0,,,6.01037580665571,,,13.0,0.0,,False,False,22.0,,,,False,False,,,3.9,3.9,,3.9,29.0,,29.0,,0,,,,,,,,,False,,,7406152.0,884.0,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
CHD.N,,,,,,,,,,,5100,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,6.25,5108,,14.9,0.0,,False,False,41.0,,26.0,,True,False,,,7.25,,,7.25,,,74.0,,0,0,,,,5.15,,,,False,,,,,True,True,True,False,,,,,,,False,,,10.5,4.4,,,,,,,,,,,,,,,
MTD.N,,,,,,,,,,,14900,1600,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.336700336700346,16500,44.84848,8.869,0.0,,False,False,35.0,36.2069,27.0,,False,False,,,4.0,4.0,,4.0,119.0,,119.0,,0,,0.000473959731544,2.5,,2.5,1765.5,1765.5,,False,12.2,201300.0,,,False,True,False,False,,,,,,,False,,,6.0,2.869,,,,,,,,,,,,,,,
KDP.OQ,,,,,,,,,,,25500,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,0.0,26000,31.37255,,0.0,,False,False,18.0,,,45,False,False,,,6.1,6.1,,6.1,317.0,,317.0,,0,,,1.2,,1.2,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
EBAY.OQ,,,,,,,,,,,13300,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-5.0,,,,0.0,,False,False,40.0,,31.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,99.5,,,,,,,,,,,,,,,,,
PEG.N,,,,,,,,,,,12992,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,73.0,,,-1.16394066184862,12992,61.6,6.4,0.0,,False,False,17.8,,14.9,0,False,True,,,4.85,,,4.85,,,126.0,,1,0,0.0004748,,2.35,1.6,,1542.1504,,False,53.0,688576.0,,,True,True,False,False,,,,,,,True,,,5.0,1.4,,,,,,,,,,,,,,,
BIIB.OQ,,,,,,,,,,,9100,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,86.0,,,22.972972972973,9340,13.1,9.0,0.0,,False,False,53.5,,51.7,95,True,True,3.3,,0.85,0.85,,,16.0,,,,0,0,,0.3,,,,,0.0,False,38.0,354920.0,,,True,True,False,False,,,,,,,True,,,7.2,1.8,,,35.7,16.9,12.2,5.1,63.9,1.9,30.6,18.5,5.3,4.9,69.4,1.9,
CTSH.OQ,,,,,,,,,,,292500,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,3.87073863636365,,0.0,21.7,0.0,0,False,False,,,,20,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
