Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
HWM.N,False,True,True,True,False,True,False,True,False,0.82586,21400,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,7.53768844221105,21190,33.0,22.1,0.0,,False,False,27.0,30.94638,,100,False,False,,,3.61019,,3.85,3.61019,162.0,9,153.0,,1,0,3.564672897e-06,,1.25,0.75,,19.071,,False,,,,,True,True,False,False,,,,,,,True,,,16.8,5.3,10.0,,39.0,,,,,,,,,,,,
BAX.N,False,False,False,False,False,True,False,False,False,,60000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,0.0,60000,,15.3,0.0,,False,False,47.2,,40.4,100,True,True,,,2.0,2.0,,,240.0,,,,1,0,0.0002772,0.7,,,4158.0,,,False,30.0,2530000.0,,,False,True,True,False,,,,,,,True,,97.4,15.3,,,,37.4,7.5,10.2,17.5,62.6,2.2,25.5,12.7,3.7,7.3,74.5,1.8,
HUM.N,False,True,False,False,False,False,False,False,False,38.38,67600,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,0.745156482861398,106715,0.0487,13.4,0.0,,False,False,75.0,80.0,76.0,100,True,False,0.71218,,,,,,,,,,,,,,,,,,,False,49.0,3056179.0,,,True,True,True,False,,,,,,,True,,,13.4,,,7.0,41.96,5.91,17.26,16.24,58.04,2.55,,,,,,,
AXON.OQ,False,False,False,False,False,True,False,False,False,32.36,2821,913,False,True,True,True,True,True,False,True,False,False,True,True,False,False,,198.196666604271,,31.3314711359404,,0.0,,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
ZBH.N,False,False,False,False,False,True,False,False,False,,18000,,False,True,True,True,True,True,True,True,False,True,True,False,,True,,,,0.0,18000,0.55556,,0.0,,False,False,36.0,,,100,True,True,,,1.15,1.15,,,41.0,,,,,,,0.65,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,25.0,,,,,,,,,,,,
TDY.N,,,,,,,,,,,14500,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,35.8950328022493,14520,,,0.0,,False,False,29.7,,,,False,False,,,4.55,4.55,,4.55,132.0,,132.0,,,,,1.35,,1.35,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,36.1,16.7,4.0,13.0,63.9,2.4,,,,,,,
TDY.N,False,False,False,True,False,True,True,True,False,,14700,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,1.37931034482759,14741,,12.0,0.0,,False,False,29.7,,,,False,False,,,2.95,2.95,,2.95,87.0,,87.0,,,,,0.95,,0.95,,,,False,,,,,True,True,False,False,,,,,,,False,,,12.0,,,10.0,39.7,17.6,4.3,15.1,60.3,2.7,,,,,,,
GILD.OQ,False,False,False,False,False,True,False,False,False,,17000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,18.0555555555556,17061,6.0,7.2,0.0,,False,False,52.6,,50.75059,100,True,True,,,6.2,6.2,,6.2,206.0,,206.0,,0,,,4.45,,4.45,,,,True,4.2,71656.2,,,False,True,False,False,,,,,,,True,,99.93,7.2,,,,61.6,37.3,7.7,12.8,38.4,3.8,53.7,35.7,7.0,7.7,46.3,3.3,
EPAM.N,False,False,False,False,False,True,False,False,False,,53150,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,-10.3709949409781,,,8.6,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,48.91816,2600000.0,,,True,True,False,False,,,,,,,True,,,8.6,,,,,,,,,,,,,,,,
NOC.N,True,True,False,True,False,True,True,True,False,,95000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,7.95454545454546,95000,4.0,,0.0,,False,False,25.0,,27.0,100,True,False,8.0,,7.6,7.6,,7.6,1444.0,,1444.0,,0,,7.024e-05,4.35,,4.35,1668.2,16682.0,,False,11.0,1045000.0,,,False,True,False,False,,,,,,,True,,85.9,,,,,37.3,11.1,7.4,14.4,62.7,4.4,29.0,,,,,,
PNW.N,True,False,False,False,False,True,False,True,False,,82,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,83.0,,,-9.89010989010989,5800,20.68966,11.0,0.0,,False,False,26.0,40.0,,85,False,False,,,2.3,2.3,,2.3,27.0,,27.0,,0,,,1.35,,1.35,,,,False,13.38241,77618.0,,,False,True,False,False,,,,,,,True,,,7.4,3.6,,12.57,35.0,,,,,,,,,,,,
BFb.N,,,,,,,,,,,4700,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-2.08333333333334,4700,,6.8,0.0,,False,False,39.0,,47.0,100,False,False,,,11.35,11.35,,,107.0,,,,0,0,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,6.8,,,,,,,,,,17.0,2.0,6.0,6.0,83.0,3.0,
DE.N,False,True,True,True,False,True,False,False,False,,83000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,0.973236009732359,83000,85.0,13.2,0.0,,False,False,21.6,,22.6,70,True,False,,,10.4,10.4,,10.4,1726.0,,1726.0,,,,,3.25,,3.25,,,,False,17.3,1435900.0,,,False,True,True,False,,,,,,,True,,,5.3,7.9,,,16.6,4.0,6.6,4.1,83.4,1.9,12.2,4.5,3.5,3.1,87.8,1.1,
HSY.N,False,False,False,True,False,True,False,True,False,9.0,18075,1790,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,251.797683241347,1069000000,8.75451263537905,19271,33.0,45.11853,0.0,,False,False,47.82315,56.28254,39.5,100,True,True,,,6.3,6.3,,6.3,243.0,,243.0,,0,,,2.9,,2.9,,,,False,10.2,196564.2,,,True,True,True,False,,,,,,,True,,100.0,,,,,25.8,4.2,12.9,8.7,72.3,1.9,16.4,5.6,4.7,6.1,82.8,0.8,
GL.N,False,False,False,False,False,False,False,False,False,,3636,,True,True,True,True,True,True,True,True,False,False,True,False,False,False,,140.610036256306,,2.62489415749365,3636,,,0.0,,False,False,68.0,,43.0,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,1,,,,,True,,,,,,,48.0,9.0,24.0,13.0,52.0,2.0,22.0,,,,,,
SLB.N,False,False,False,False,False,True,False,False,True,,111000,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,74.0,,,12.1212121212121,111000,23.0,5.7,0.0,,False,False,20.2,,19.2,,True,False,,,0.59,0.59,,0.64,216.0,59,157.0,,0,0,,0.32,0.26,0.35,,,,True,79.0,8769000.0,,,True,True,True,False,,1,,,,,True,,90.1,5.7,,1.0,,,,,,,,,,,,,,
AWK.N,False,True,True,True,False,True,False,False,False,0.29,6500,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,86.5047415841584,,1.5625,6521,47.0,12.0,0.0,,False,False,24.1,31.0,27.0,85,False,False,3.0,117320.0,4.25,,2.05,4.25,,,52.0,0.0,0,0,,,,1.85,,,,False,46.31192,302000.0,,,True,True,True,False,,,,,,,True,,,,,,,20.0,2.0,11.1,6.2,79.1,1.6,16.0,3.0,6.0,4.0,85.0,2.0,
PKG.N,True,True,True,True,False,True,False,True,False,,15100,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-0.657894736842102,15100,43.22517,26.65132,0.0,,False,False,17.2,19.59634,,20,True,False,,,11.55,,2.65,11.55,,,349.0,,0,0,,,0.55,3.7,,,0.0,False,2.51782,24083.141,444100.0,29.4105960264901,False,True,False,False,,1,,,,,False,,,,,,,38.0,2.0,13.0,20.0,62.0,3.0,18.0,2.0,4.0,11.0,82.0,1.0,
CPAY.N,False,False,False,False,False,False,False,False,False,,9900,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,2.06185567010309,,,,0.0,,True,False,53.0,,,0,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
ADI.OQ,False,False,True,True,False,True,True,True,False,,24450,,False,True,True,False,True,True,True,True,True,True,True,False,False,True,75.0,,,-1.01214574898786,24450,,11.2,0.0,,True,False,41.0,41.9,25.0,20,True,True,,,1.3,1.3,,1.3,64.0,,64.0,,0,,,0.8,,0.8,,,,False,,,,,False,True,False,False,,,,,,,False,,80.4,11.2,,100.0,,45.12,33.8,2.05,4.95,54.88,4.32,,,,,,,
MMC.N,True,False,False,False,False,False,False,False,False,,85000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,123.648751813116,,0.0,89000,,,0.0,,False,False,54.0,,47.0,100,True,False,,,,,,,,,,,0,,,,,,,,,False,13.5,1201500.0,,,False,True,False,False,,,,,,,True,,99.0,,,,8.0,26.0,9.0,6.0,7.0,75.0,3.0,22.0,10.0,4.0,5.0,78.0,3.0,99.0
IT.N,False,False,False,False,False,True,False,False,False,,19500,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,17.4698795180723,19500,,16.6,0.0,,False,False,46.6,,27.6,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,14.5,2.1,,4.5,23.8,8.3,5.1,7.7,76.2,2.7,16.7,9.5,2.4,3.1,83.3,1.7,
ECL.N,True,False,False,True,False,True,False,True,True,8.14068,48000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,81.0,,,2.12765957446808,48620,14.0,15.8,0.0,,False,False,28.2,,27.6,100,True,True,,,4.35,4.35,,4.35,423.0,,423.0,0.05,1,0,,,,,,,,False,43.0,2090660.0,13370500.0,278.552083333333,True,True,True,False,,,,,,,True,,100.0,10.7,5.0,14.0,,32.9,,,,,,19.9,,,,,,100.0
BXP.N,False,False,False,False,False,False,False,False,False,,780,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,94.0,,,4.97981157469718,780,13.46,15.0,0.0,,False,False,47.0,52.0,45.0,,True,True,,,,,,,,,,,0,,0.001132111128205,,,,220.76167,220.762,,False,,,,,True,True,False,False,,,,,,,True,,,15.0,,,9.42,37.0,8.0,11.0,10.0,63.0,8.0,22.0,6.0,6.0,3.0,78.0,7.0,
GE.N,False,True,False,True,True,True,True,True,False,,172000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,2.38095238095237,172000,3.34012,,0.0,,False,False,22.8,,29.5,90,True,False,,,2.35,,,2.35,,,808.4,,0,3,,,,1.05,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,25.2,8.5,7.1,7.3,74.8,2.3,20.5,10.8,3.7,4.9,79.5,1.1,
ED.N,True,False,True,False,False,False,False,False,False,,14592,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,1.9065577205112,14592,56.63377,6.7,0.0,,False,False,23.0,33.0,38.0,50,False,False,,,1.02859,,,1.02859,,,30.0,,0,,,,,3.35,,,,False,58.14714,848483.0,,,True,True,False,False,,,,,,,True,,,4.623,2.077,,,53.6,9.8,23.3,19.3,46.4,1.2,,,,,,,
ALLE.N,False,False,False,True,True,True,False,True,False,,12300,,False,True,True,True,True,True,True,True,True,False,True,False,False,True,57.0,,,11.8181818181818,,,,0.0,,False,False,34.0,,25.0,,False,False,,,2.0,2.0,,2.0,49.0,,49.0,,,,,0.005,,0.00488,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,28.0,,35.0,5.0,16.0,9.0,65.0,5.0,16.0,4.0,4.0,5.0,84.0,3.0,
OTIS.N,True,False,True,True,False,True,False,True,False,,69000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,72.0,,,-1.42857142857142,69000,,,0.0,,True,False,,,,100,False,False,,,2.85,2.85,,,393.0,,,,2,1,,0.85,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,70.5,,,,,,,,,,,,,,
WFC.N,False,False,False,False,False,False,False,False,False,,238000,,True,True,True,False,True,True,True,True,False,True,True,True,False,False,,170.789784158416,,-3.97340305348439,238000,,22.8,0.03006795357508,75,False,False,52.0,57.6,42.0,100,True,True,8.0,,,,,,,,,,,,,,,,,,,True,,,200000000.0,840.336134453781,True,True,True,True,3,1,,,,,True,,99.0,17.7,5.2,,,46.0,12.0,14.0,17.0,54.0,3.0,26.0,12.0,7.0,5.0,74.0,2.0,99.0
CTVA.N,False,True,False,True,False,True,True,False,False,,21000,,False,True,True,True,True,True,True,True,True,False,True,True,True,True,,,,0.0,21000,11.0,,4.76190476190476,1000,False,False,33.0,,30.0,100,False,False,,,1.95,1.95,,,,,,,0,0,,0.58,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,18.6,6.2,3.2,7.3,81.4,1.9,17.0,,,,83.0,17.0,
FTV.N,True,False,True,True,False,True,True,True,False,,18000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,78.0,,,0.0,16758,,,0.0,,False,False,38.0,,34.0,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,13.0,,,,,,,,,,,,,,
AEE.N,True,False,False,False,False,True,False,False,False,,9244,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,1.40412461605968,9244,47.0,,0.0,,False,False,24.0,,19.0,100,False,False,,,5.55,5.55,,5.55,103.0,,103.0,,0,,,1.35,,1.35,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,16.0,2.0,11.0,1.0,84.0,2.0,21.0,,,,79.0,21.0,
PRU.N,False,False,False,False,False,False,False,False,False,,39854,,False,True,True,False,True,True,True,True,True,True,True,False,False,False,77.0,,,-2.59556163847884,39854,0.0,12.3,0.0,,False,False,47.0,52.0,39.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,27897800.0,700.0,True,True,False,False,,,,,,,True,,100.0,9.2,3.1,,,35.6,15.6,11.7,8.3,64.4,,28.1,18.4,4.6,5.1,71.9,,
DLTR.OQ,False,False,False,False,False,True,True,False,True,,61886,148679,True,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,2.77164255941014,,,,0.0,,False,False,67.8,65.7,69.45,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,1,,,,,True,,,,,,,55.2,1.4,29.0,20.5,44.8,4.3,40.57,,20.0,15.84,59.43,4.73,
CF.N,True,True,True,True,False,True,True,True,True,28.24,2700,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,0.0,2684,,9.92138,0.0,,False,False,16.0,24.65753,17.0,5,False,False,,,2.40642,2.40642,1.8,1.8,18.0,8,10.0,,0,0,,0.1435,0.0,0.2,,,0.0,False,,,,,True,True,True,False,,,,,,,True,,,,,100.0,,20.0,3.9,6.8,3.7,80.0,5.6,,,,,,,
NEE.N,True,False,True,False,False,True,False,False,True,,15300,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,62.0,,,2.0,15300,21.9281,,0.0,,False,False,25.0,29.0,27.0,50,True,True,,,1.55,1.55,,1.55,47.0,,47.43,,0,,,,,,,,,False,65.35948,1000000.0,,,True,True,False,False,,,,,,,True,,,,,,,41.0,5.0,11.0,23.0,59.0,2.0,29.0,8.0,5.0,14.0,71.0,2.0,
KLAC.OQ,False,False,False,True,False,True,True,False,False,,14000,280,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,23.8938053097345,15000,,6.7,0.0,,False,False,19.0,,,30,True,False,,38000.0,2.8,,,2.8,,,84.0,,,,,,,,,,,False,44.3,664500.0,,,True,True,True,False,,,,,,,True,,,6.7,,,,59.0,48.0,2.0,6.0,41.0,3.0,,,,,,,
AME.N,False,False,False,False,False,True,False,False,False,,19600,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,5.94594594594595,,13.77551,,0.0,,False,False,,,31.0,,True,False,,,,,,,,,,,0,0,,0.95,,0.95,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
NUE.N,True,False,False,False,False,False,False,False,False,,31400,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,93.0,,,9.02777777777777,31000,,,0.0,,False,False,,,,0,False,False,,,4.75,4.75,,4.75,295.0,,295.0,,0,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
D.N,True,True,False,False,False,False,False,False,True,,17200,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.584795321637421,17211,26.14607,4.1,0.0,,True,False,22.8,,18.0,100,True,False,,,2.6,2.6,,2.6,89.0,,89.0,,0,,,1.75,,1.75,,,,False,,,,,True,True,False,False,,,,,,,True,,,4.1,,,,22.2,2.3,14.2,3.6,77.8,2.1,27.7,,,,,,
SJM.N,,,,,,,,,,,7100,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,-2.73972602739726,7300,24.0,,0.0,,False,False,30.6,,,80,True,True,,,,,,,,,,,,,,1.68,,1.68,,,,False,,,,,False,True,True,False,,,,,,,False,,,,,,,24.3,1.7,8.6,7.1,75.7,6.9,,,,,,,
EMR.N,False,False,False,True,False,True,True,False,False,,85500,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,78.0,,,-1.3840830449827,81800,30.0,,0.0,,False,False,33.0,,21.0,100,True,False,,,1.4,1.4,,1.4,243.0,,243.0,,,,6.505730994e-06,,,,139.06,139.06,,False,9.8,800000.0,,,True,True,True,False,,,,,,,True,,,,,,,30.0,8.0,10.0,10.0,70.0,2.0,17.0,,,,,,
DVA.N,False,False,False,False,False,False,False,False,False,,70000,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,78.0,,,1.44927536231885,70000,,31.36691,0.0,,False,False,78.0,,53.0,85,True,True,,,,,,,,,,,,,,,,,,,,False,26.7,1869000.0,,,True,True,False,False,,,,,,,True,,100.0,31.36691,,,,56.0,,,,,,30.0,,,,,,100.0
COIN.OQ,False,False,False,False,False,False,False,False,False,,3416,,False,True,True,False,True,False,True,True,False,False,False,False,False,False,,,,-24.2572062084257,,,,21.0643015521064,950,False,False,,,,70,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CMS.N,False,False,False,False,False,False,False,False,False,5.65,8560,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,0.658513640639691,9073,41.0,,0.0,,False,False,27.0,,,,True,False,5.0,,6.01,6.01,,6.06194,110.0,,109.0,,0,,,3.4,,3.4,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,12.0,,,,,,,,,,,,
HPE.N,False,False,False,True,True,True,True,True,False,,60200,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,83.0,,,-0.331125827814571,58674,33.0,9.26,0.0,,False,False,33.09,34.69,28.0,100,True,True,1.08,,0.25,0.25,,0.25,29.0,,29.0,,,,,0.05,,0.05,,,,False,11.5,674751.0,15800000.0,262.458471760797,True,True,True,False,,,,,,,True,,100.0,9.26,,100.0,,32.06,18.39,5.13,6.13,67.94,2.41,27.52,16.13,3.57,6.11,72.47,1.72,100.0
BDX.N,False,False,False,False,False,False,False,False,False,,77000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,2.66666666666666,77374,,29.44834,0.0,,False,False,49.0,36.0,41.0,100,True,True,,,2.15,2.15,,,333.0,,,0.0,0,0,,0.95,,,,,,False,,,,,False,True,True,False,,,,,,,True,,99.0,,,,,42.0,15.0,4.0,9.0,70.0,2.0,30.0,12.0,10.0,18.0,58.0,2.0,
MGM.N,False,False,False,False,False,True,False,False,True,,46000,18000,False,True,True,True,True,True,True,True,True,False,False,False,False,False,,288.676888888889,3600000000,9.52380952380953,72552,50.0,20.56545,0.0,,False,False,49.3,50.9,43.9,100,False,True,,,,,,,,,,,,,,,,,,,,False,11.5,834348.0,,,False,True,False,False,,,,,,,True,,,,,,,67.0,15.0,16.0,31.0,33.0,5.0,45.0,15.0,11.0,14.0,55.0,5.0,
HUBB.N,False,True,False,True,False,True,False,True,False,,18317,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,12.3742331288344,18317,17.0,32.0,0.0,,False,False,32.8,,,,False,False,,46158.84,6.45,6.45,,6.45,232.0,,232.0,,,,,4.15,,4.15,,,,False,7.82,143248.0,,,False,True,False,False,,,,,,,True,,,,,,,44.8,4.2,17.3,20.4,55.2,2.9,,,,,,,
ALGN.OQ,False,False,False,False,False,False,False,False,False,,23165,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,2.77284826974269,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
SRE.N,False,True,True,False,False,False,False,False,False,,15785,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,2.5666016894087,20346,37.0,9.0,0.0,,False,False,28.0,29.0,34.0,100,True,True,,,7.95,,2.1,7.95,,,324.0,,0,1,,,0.7,1.7,,,,False,36.0,732456.0,,,True,True,False,False,,,,,,,True,,,8.0,1.0,,,59.0,,,,,,33.0,,,,,,
REGN.OQ,False,False,False,True,False,True,False,False,True,,13450,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,88.0,50.5075520833333,,13.4925322757573,13450,0.0,6.4,0.0,,False,False,50.0,,51.0,85,True,True,,,3.6,3.6,,3.6,97.0,,97.0,,0,,,1.5,,1.5,,,,False,8.0,107600.0,,,True,True,False,False,,,,,,,True,,99.4,5.4,1.0,,,35.0,,,,65.0,35.0,37.0,,,,63.0,37.0,100.2
EFX.N,False,False,False,False,False,False,False,False,False,35.70717,14900,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,6.42857142857143,14927,,21.0,0.0,,False,False,44.0,,28.0,70,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,12.0,9.0,,,43.0,19.0,16.0,5.0,57.0,3.0,27.0,16.0,5.0,4.0,73.0,2.0,
USB.N,False,False,False,False,False,True,False,False,False,,76646,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,135.241762372393,,11.4105471248328,78185,,14.47,0.0,,False,False,57.16,62.08,51.62,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,99.0,14.47,,,,38.66,12.22,11.32,11.71,61.34,3.41,25.94,8.55,6.24,8.35,74.06,2.8,
CSGP.OQ,False,False,False,False,False,True,False,False,False,4.85287,6152,,False,True,True,True,True,True,True,True,True,False,False,False,False,False,83.0,,,8.82717141340881,6491,0.0,,0.0,,False,False,29.0248,33.65794,28.388,,True,False,,,2.15683,2.15683,,,28.0,,,,0,0,,,,,,,,False,54.0,350514.0,,,True,True,False,False,,,,,,,True,,100.0,,,,,36.1,13.1,12.4,6.9,63.9,3.7,29.21,14.02,7.48,5.72,70.44,2.34,100.0
HCA.N,False,False,False,False,False,False,False,False,False,,207000,87000,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,155.444877876106,,1.47058823529411,,,,0.0,,False,False,78.06,,,90,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,43.73,7.59,16.61,16.62,56.27,2.91,,,,,,,
AVGO.OQ,False,False,False,True,True,True,False,True,False,,20000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,0.0,20000,,6.5,0.0,,False,False,20.7,,13.9,20,False,False,,,0.65,0.65,,0.65,26.0,,26.0,,0,,2.44e-05,0.3,,0.3,122.0,122.0,,False,5.0,100000.0,,,True,True,True,False,,,,,,,True,,100.0,6.5,,,,47.0,40.3,1.5,3.6,53.0,1.6,43.7,39.0,0.8,3.1,56.3,0.8,100.0
DHR.N,True,True,False,False,False,True,False,True,False,1.08,79000,2000,False,True,True,True,True,True,True,True,True,True,True,False,True,True,73.0,,,1.28205128205128,65000,,15.0,0.0,,False,False,39.0,40.0,35.0,100,False,True,,,3.1,3.1,,3.1,403.0,,403.0,,0,0,,2.15,,2.15,,,,True,8.6,559000.0,,,False,True,False,False,,,,,,,True,,,9.0,6.0,10.97561,7.0,47.0,20.0,8.0,12.0,53.0,7.0,37.0,17.0,5.0,9.0,63.0,6.0,100.0
NWSA.OQ,False,False,False,False,False,False,False,False,False,,25500,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,6.25,25500,15.68627,,0.0,,False,False,47.0,,,20,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,1,,,,,True,,,,,,,30.0,12.0,7.0,8.0,70.0,3.0,,,,,,,
ERIE.OQ,False,False,False,False,False,False,False,False,False,0.77,6481,24,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,8.55946398659966,,,9.0,0.0,,False,False,,,,75,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,4.8,4.2,,10.4,,,,,,,,,,,,,
RTX.N,True,True,False,True,False,True,True,True,False,,182000,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,4.59770114942528,182000,17.03,,0.0,,False,False,25.5,45.2,,100,True,False,,,1.5,1.5,,1.5,544.0,,544.0,,0,,,0.00022,,0.4,,,,False,3.66,668000.0,,,True,True,True,True,1,,,,,,True,,,7.1,,,,32.4,10.1,8.1,11.0,67.6,3.2,,,,,,,
AAPL.OQ,False,False,False,True,True,True,True,True,False,,161000,,True,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,-1.82926829268293,161000,,,0.0,,True,True,32.72966,,29.75786,100,False,True,,,,,,,,,,,,,,,,,,,,True,3.57076,362000.0,,,False,True,True,True,10,3,,,,,True,,100.0,,,,,58.2,32.23,8.21,14.09,41.8,3.67,46.93,34.27,3.18,7.2,53.07,2.28,100.0
