Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
GIS.N,,,,,,,,,,,35000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,90.0,,,0.0,,35.0,,0.0,,False,False,50.0,,50.0,100,True,True,,,2.14,,,2.14,,,150.0,,0,,,,,,,,,False,14.0,287000.0,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
CMCSA.OQ,False,False,False,True,False,True,False,False,False,,168000,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,-11.5789473684211,,,,0.0,,False,False,35.7,46.4,42.8,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,44.3,7.2,18.8,14.7,55.7,3.6,35.5,10.4,9.3,12.9,64.5,2.9,
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,False,False,False,False,False,True,False,False,False,,78500,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,91.0,,,-11.0985277463194,78500,,9.2,0.0,,False,False,47.3,,50.7,100,False,False,,,1.35,1.35,,1.35,260.0,,260.0,,0,,,0.65,,0.65,,,,True,,,,,False,True,True,False,,,,,,,True,,99.3,5.3,3.9,,,36.0,7.0,19.7,6.2,64.0,3.1,31.0,19.1,4.7,5.5,69.0,1.7,99.8
EIX.N,,,,,,,,,,,13003,,True,True,True,True,True,True,True,True,False,False,True,True,False,True,82.0,,,-2.6065463261179,13003,33.33,7.5,0.0,,False,False,32.0,,27.0,100,False,True,4.8,,9.55,,2.85,9.55,,,248.0,,0,1,3.16e-05,,0.36,1.03,,102.7237,,False,,,,,False,True,True,False,,,,,,,True,,,7.0,0.5,,,61.7,14.3,6.3,36.1,38.3,5.0,51.2,13.0,6.2,27.1,48.8,4.9,
NWS.OQ,,,,,,,,,,,23500,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,-16.0714285714286,23500,21.277,,0.0,,False,False,47.0,,14.286,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
MU.OQ,,,,,,,,,,,40000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,8.10810810810811,40000,8.0,6.0,0.0,,False,False,29.0,,14.0,85,True,False,,261000.0,0.8,,2.95,0.8,111.0,59.0,52.0,,0,0,,,,,,,,False,43.1,1697907.0,6080000.0,152.0,False,True,True,False,,,,,,,True,,,6.0,,100.0,,,,,,,,,,,,,,
UPS.N,False,False,True,False,False,False,False,False,False,,543000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,79.427697231018,44500000000,9.69696969696969,543000,75.0,,0.0,,False,False,21.0,,26.0,100,False,True,,6100000.0,,,,,,,,,15,,,,,,,,,False,29.466,16000000.0,1000000000.0,1841.62062615101,True,True,False,False,,,,,,,True,,,,,,,47.0,3.0,23.0,18.0,53.0,3.0,34.0,6.0,15.0,11.0,66.0,2.0,
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,,,,,,,,,,,6800,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,23.6363636363636,6800,0.0,14.0,0.0,,False,False,37.0,36.0,36.0,,True,False,,,,,,,,,,,,,,,,,,,,False,13.056,88779.0,,,True,True,False,False,,,,,,,True,,,12.5,1.5,,,20.0,8.0,5.0,4.0,80.0,3.0,7.0,5.0,,,93.0,2.0,
UNP.N,False,False,False,False,False,False,False,False,True,,30960,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,49.0,128.958122975207,3450000000,-17.4025558253075,32204,83.0,12.0,0.0,,False,False,5.6,17.0,21.0,95,True,True,2.0,23000.0,4.5,4.5,,4.5,279.0,,279.0,,1,1,6.15994832e-06,3.55,,3.55,47.678,47.6784,,True,36.61,1133444.0,22413984.0,723.965891472868,True,True,True,False,,,,,,,True,,,7.92,4.8,,16.3,30.0,2.0,12.0,14.0,70.0,2.0,24.0,5.0,8.0,10.0,76.0,1.0,
BAC.N,,,,,,,,,,,213000,,True,True,True,True,True,True,True,True,True,True,True,True,False,False,91.0,168.841608036669,,2.40384615384615,212505,0.0,7.0,0.0,,False,False,50.0,45.0,46.0,75,True,True,,108535.0,,,,,,,,,,,,,,,,,,True,42.0,8925210.0,340008000.0,1596.28169014085,True,True,False,False,,1,,,,,True,,72.2,,,,,47.9,12.9,13.49,18.59,52.1,2.92,35.16,11.24,9.21,12.61,64.84,2.1,99.0
KMX.N,,,,,,,,,,,27050,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,251.115175063078,,4.25499113543513,,0.0,,0.0,,False,False,25.8,,23.6,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,52.6,,,,,,26.8,,,,,,
PARA.OQ,,,,,,,,,,,22109,,False,True,True,False,True,True,True,True,True,True,True,False,False,False,,,,-7.84076698624426,21572,,,0.0,,False,False,48.73,,,100,True,True,,,3.328,3.328,,3.328,106.0,,106.0,,,,,,,,,,,True,0.371,8000.0,,,True,True,False,False,,,,,,,True,,,,,,,36.8,10.6,11.3,11.8,63.2,3.1,26.2,8.7,8.0,7.8,73.8,1.7,
IP.N,True,False,True,True,False,True,True,True,False,,38200,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-22.5152129817444,37850,,14.65979,0.0,,False,False,18.0,,13.0,30,False,False,,,5.5,5.5,,,416.35,,,,0,1,0.000937728795812,2.05,,,8955.31,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
MDT.N,False,False,False,False,False,False,False,False,True,,90000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,77.0,142.435041639974,9366000000,-0.078826703378443,93919,,16.0,0.0,,False,False,49.0,50.0,39.0,100,True,False,,,1.3,1.3,,1.3,244.0,,244.0,,1,,,0.75,,0.75,,,,True,,,72300000.0,803.333333333333,True,True,True,False,,,,,,,True,,99.0,13.0,3.0,,,37.0,,,,,,23.0,,,,,,99.0
DPZ.OQ,,,,,,,,,,,13100,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,,,,-9.6551724137931,13100,0.0,,0.0,,False,False,26.0,,,50,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
MMM.N,True,True,False,True,True,True,False,True,False,,95000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,0.013686083358766,95300,25.0,13.8,0.0,,False,False,37.0,44.3,34.1,100,True,True,,,5.7,,,5.7,,,1086.0,,1,0,,,,1.985,,,,False,25.0,2382500.0,,,False,True,True,False,,,,,,,True,,100.0,,,,,8.58,,,,,,6.19,,,,,,100.0
CZR.OQ,,,,,,,,,,,54000,,False,True,True,False,True,True,True,True,True,True,True,False,False,True,,616.675496246872,1199000000,248.387096774194,66974,43.0,37.0,0.0,,False,False,50.0,7.0,43.0,,False,False,,,2.61,2.61,,2.61,883.0,,883.0,,0,,0.000356962962963,,,,4819.0,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,32.0,,,,,,
UBER.N,True,False,False,False,False,False,False,False,False,,22800,,True,True,True,True,True,True,True,True,False,True,False,False,False,False,78.0,,,-15.2416356877323,22759,,,13.7326949485952,3700,False,True,42.2,41.4,33.6,100,True,False,,,,,,,,,,,0,,,,,,,,,False,,,,,True,True,False,True,10,1,4,,,,True,,100.0,,,,,57.8,34.7,10.3,8.0,42.2,4.8,43.7,32.4,3.8,5.2,56.3,2.3,100.0
INTU.OQ,False,False,False,False,False,True,False,False,False,,13500,,False,True,True,True,True,True,True,True,True,True,False,True,False,False,,,,27.3584905660377,13500,,,0.0,,False,False,40.0,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,57.0,34.0,4.0,8.0,43.0,11.0,,,,,,,103.0
OKE.N,,,,,,,,,,,2886,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,74.4541539216684,393200000,0.138792505204721,2886,,5.8,0.0,,False,False,20.2,,21.3,95,True,True,,52000.0,3.191,3.191,2.85,3.45,33.0,13.0,20.0,0.29,0,1,,0.87,0.65,1.05,,,,False,27.3,78787.8,,,True,True,False,False,,,,,,,True,,,,,,,15.9,,,,,,11.1,,,,,,
ADP.OQ,,,,,,,,,,,58000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,0.0,58000,,12.6,0.0,,False,False,53.0,,42.0,,True,True,,,,,,,,,,,,,,,,,,,,False,11.1,643800.0,,,False,True,False,False,,,,,,,True,,,12.6,,,7.0,44.0,8.0,11.0,15.0,56.0,10.0,33.0,8.0,7.0,11.0,67.0,7.0,
EQIX.OQ,,,,,,,,,,,10013,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,85.0,,,19.5153974695631,10013,,7.0,0.0,,False,False,24.0,,27.0,,False,False,,,1.7,1.7,,1.7,34.0,,34.0,,0,,,,,,,,,False,18.5,185240.5,6188034.0,618.0,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
CHD.N,,,,,,,,,,,5100,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,0.0,5138,,20.57,0.0,,False,False,41.0,,30.8,,True,False,,,5.15,,,5.15,,,52.9214,,,,,,,3.4,,,,False,,,,,True,True,True,False,,,,,,,False,,,7.76,12.81,,,38.907,3.289,13.156,17.844,61.093,4.618,20.0,6.0,6.0,7.0,80.0,1.0,
MTD.N,,,,,,,,,,,15600,2200,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,4.69798657718121,17800,42.69663,11.079,0.0,,False,False,36.0,43.26923,28.0,,False,False,,,6.0,6.0,,6.0,170.0,,170.0,,0,,0.000730256410256,4.0,,4.0,2848.0,2848.0,,False,12.4,220720.0,,,False,True,False,False,,,,,,,False,,,10.0,1.079,,,,,,,,,,,,,,,
KDP.OQ,,,,,,,,,,,27000,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,5.88235294117647,27000,30.0,32.0,0.0,,False,False,17.62593,,,70,False,False,,,3.9,3.9,,3.9,211.0,,211.0,,0,,,0.95,,0.95,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
EBAY.OQ,,,,,,,,,,,12700,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,-4.51127819548872,,,,1.50375939849624,200,False,False,40.0,,29.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,99.7,,,,,55.0,43.0,3.0,8.0,45.0,1.0,39.0,33.0,2.0,3.0,61.0,1.0,
PEG.N,,,,,,,,,,,12788,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,86.0,89.3866831460674,2047000000,-1.57019704433498,12788,61.0,5.6,0.0,,False,False,18.0,,16.0,85,False,True,,,4.25,,,4.25,,,109.0,,0,0,,,1.85,1.55,,,,False,39.0,498732.0,,,True,True,False,False,,,,,,,True,,,4.3,1.3,,,26.0,,,,,,21.0,,,,,,
BIIB.OQ,,,,,,,,,,,9610,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,73.0,,,5.60439560439561,9832,28.0,14.0,0.0,,False,False,53.9,,53.1,100,True,True,3.7,,0.6,0.6,,,12.0,,,,0,0,,0.35,,,,,,False,32.0,314624.0,,,True,True,False,False,,,,,,,True,,94.2,11.0,3.0,,,36.4,17.4,11.6,4.8,63.6,2.6,31.0,19.5,6.6,4.7,67.1,2.1,
CTSH.OQ,,,,,,,,,,,289500,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-1.02564102564102,289500,0.0,20.6,0.0,0,True,False,36.0,40.0,,70,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,True,1,,,,,,True,,,,,,,,,,,,,,,,,,,
ALB.N,,,,,,,,,,,5900,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-1.66666666666667,6502,42.0,10.0,0.0,,False,False,21.0,11.0,48.0,,False,False,,,1.306,1.306,0.719,1.437,20.0,2.0,18.0,0.0,0,0,0.000172866440678,,,0.479,,254.978,,False,19.3,125488.6,,,False,True,True,False,,,,,,,False,,,,,100.0,,23.0,4.0,8.0,5.0,77.0,6.0,,,,,,,
TRGP.N,,,,,,,,,,,2372,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,-11.4925373134328,2400,0.0,6.0,0.0,,False,False,16.0,,24.0,0,False,False,,31101.0,5.05,5.05,,,24.0,,,,0,0,,2.6,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,6.0,,,,29.0,,,,71.0,29.0,,,,,,,
EXE.OQ,,,,,,,,,,,1300,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-43.4782608695652,1300,0.0,35.87,8.7260034904014,200,False,False,29.0,,22.0,70,True,True,,10400.0,2.0,2.0,1.9,2.0,32.0,22.0,10.0,,0,3,,0.12,0.8,0.2,,,,False,14.142,15600.0,,,False,True,True,False,,,1,,,,False,,,7.11,28.76,,8.0,21.0,,,,,,10.0,,,,,,
NCLH.N,,,,,,,,,,,34300,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,2040.98907194541,,-4.72222222222223,,,,0.0,,False,False,,,49.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
PLTR.OQ,,,,,,,,,,,2439,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,2.00752823086574,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
UDR.N,False,False,False,False,False,False,False,False,False,,1263,8,False,True,True,False,True,True,True,True,True,False,True,False,False,False,97.0,,,-5.03759398496241,1304,8.0,24.0,0.0,,False,True,39.0,37.61755,55.0,,True,False,,,15.0,15.0,,15.0,39.0,,39.0,,0,,7.2842438638e-05,,,,23.0,23.0,,False,25.0,25350.0,,,True,True,False,False,,,,,,,False,,98.7,,,,,45.0,,,,,,,,,,,,
DGX.N,,,,,,,,,,,47000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,2.17391304347827,47000,0.0,,0.0,,False,False,72.2,,60.4,100,False,False,,,9.9,9.9,,9.9,931.0,,931.0,,,,,,,,,,,True,13.0,611000.0,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
CBOE.Z,,,,,,,,,,,1010,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,40.6982441529569,,22.7217496962333,,1.45719,5.5,0.0,,False,False,27.0,,33.0,,True,False,,,,,,,,,,,,,,,,,,,,False,17.0,9333.0,,,False,True,False,False,,,,,,,False,,,5.5,,,,,,,,,,,,,,,,
HIG.N,,,,,,,,,,,18500,,False,True,True,False,True,True,True,True,True,True,False,False,False,True,,,,-5.12820512820513,18500,0.0,,0.0,,False,False,59.7,,45.27818,100,True,False,,,,,,,,,,,,,,,,,,,,False,1.297,24000.0,,,False,True,False,False,,,,,,,True,,99.9,,,,,27.9,,,,,,15.776,6.6618,3.9898,3.8067,84.224,1.3177,98.8
ACGL.OQ,,,,,,,,,,,5200,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,92.0,,,15.5555555555555,,,,0.0,,False,False,,,,,False,True,,,,,,,,,,,,,,,,,,,,True,4.582,23827.0,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
NDSN.OQ,,,,,,,,,,,7555,,False,True,True,True,True,True,False,True,False,True,True,False,False,False,,,,-0.316664467607863,7555,1.81337,6.0,0.0,,False,False,28.0,,18.0,,False,False,,,9.0,9.0,,9.0,136.0,,136.0,,,,,6.5,,6.5,,,,False,,,,,False,False,False,False,,,,,,,True,,,6.0,,,10.2,33.0,,,,,,,,,,,,
VRSK.OQ,,,,,,,,,,,8960,,False,True,True,True,True,True,True,True,False,True,False,True,False,False,78.0,,,-1.10375275938189,8960,0.0,12.2,0.0,,False,False,34.5,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,9.1,3.1,,,,,,,,,,,,,,,
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,False,False,True,False,False,False,False,False,False,,5618,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,3.006967363403,5618,,6.90029,0.0,,False,False,26.0,31.31868,40.0,85,False,False,,22728.0,0.7,,,0.7,,,8.0,,,,,,,0.55,,,,False,12.0,67200.0,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
KMB.OQ,,,,,,,,,,,46000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,15.0,41078,26.0,16.85,0.0,,False,False,30.1,,35.0,90,True,False,,,1.64195,1.64195,2.03393,1.2,270.0,122.0,148.0,0.04865,2,0,,,,0.9,,,,False,,,,,True,True,False,False,,,,,,,True,,,10.31,6.54,,,21.1,,,,,,18.9,,,,,,
PYPL.OQ,False,False,False,False,False,False,False,False,False,,30900,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,83.0,,,16.6037735849057,30900,,15.6,0.0,,False,False,43.7,,,100,True,True,1.6,,,,,,,,,,,,,,,,,,,True,,,,,False,True,False,False,,,,,,,True,,100.0,,,,,52.1,33.0,7.4,8.6,47.9,3.1,,,,,,,100.0
CAG.N,,,,,,,,,,,16500,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-8.33333333333334,16500,52.0,,0.0,,False,False,41.0,,32.0,100,False,False,,,8.45,8.45,,8.45,279.0,,279.0,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,41.0,4.0,11.0,23.0,59.0,3.0,12.0,,,,,,
UHS.N,,,,,,,,,,,68100,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,0.590841949778431,,1.937,,0.0,,False,False,,,,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
SYF.N,,,,,,,,,,,16500,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,154.723525,,0.0,16500,,,0.0,,False,False,57.0,,,100,True,True,,,0.3,0.3,,0.3,10.0,,10.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,44.0,8.0,20.0,12.0,56.0,4.0,,,,,,,
WAT.N,,,,,,,,,,,7400,,False,True,True,True,True,True,True,True,False,True,True,False,True,True,,,,-1.33333333333333,7400,0.0,9.0,0.0,,False,False,31.0,37.0,31.0,,False,False,,,2.0,2.0,,2.0,30.0,,30.0,,,,,1.0,,1.0,,,,True,,,,,False,True,False,False,,,,,,,False,,78.7,6.1,2.9,,,,10.0,3.0,5.0,81.0,1.0,,,,,,,
INCY.OQ,,,,,,,,,,,1773,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,46.4170946547315,,21.771978021978,,0.0,4.9,0.0,,False,False,50.0,,38.0,,False,False,,,,,,,,,,,,,,1.5,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,4.9,,,,,,,,,,,,,,,,
LRCX.OQ,,,,,,,,,,,11300,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,80.0,,,5.60747663551402,12228,,4.7,0.0,,False,False,18.6,23.9,16.6,100,True,False,,43000.0,1.3,1.3,,1.3,32.0,,32.0,,,,,,,,,,,False,51.03,624000.0,,,True,True,True,False,,,,,,,True,,,,,,7.7,42.6,30.9,2.1,6.6,57.4,3.0,,,,,,,
IDXX.OQ,False,False,False,False,False,False,False,False,False,,9300,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,1.08695652173914,9300,,8.0,0.0,,False,False,57.0,,,,False,False,,,5.3,5.3,,,99.0,,,,,,,0.75,,,,,,False,3.227,29687.0,,,False,True,False,False,,,,,,,False,,,8.0,,,,21.0,6.0,8.0,5.0,79.0,2.0,,,,,,,
PPG.N,,,,,,,,,,,46900,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-1.47058823529411,46900,14.0,17.61,0.0,,False,False,26.6,,25.5,90,True,False,,,4.95,,5.2,4.95,,,464.31,0.6,0,0,1.48e-05,,,,,173.53,,False,,,,,True,True,False,False,,,,,,,True,,,11.74,5.87,,,,,,,,,,,,,,,
LKQ.OQ,False,True,False,False,False,True,False,False,False,,44000,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,-13.7254901960784,40000,,34.0,0.0,,False,False,16.0,,,0,False,False,,,27.0,27.0,,27.0,2160.0,,2160.0,,0,0,,21.5,,21.5,,,,False,,,,,False,False,False,False,,,,,,,False,,,25.0,9.0,,,41.5,1.8,12.1,22.9,58.5,4.7,,,,,,,
BG.N,,,,,,,,,,,23000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-4.16666666666666,24812,,,0.0,,False,True,23.0,19.463,,,False,False,,,3.7,3.7,,,184.0,,,,1,,,1.05,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,29.0,,,,,,,,,,,,,,,
EOG.N,,,,,,,,,,,2900,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,0.0,,,1.5,0.0,,False,False,30.3,,16.4,20,True,False,,,2.25,2.25,2.1,2.8,67.0,51.0,16.0,,0,1,,0.65,0.65,0.65,,,,False,,,,,False,True,True,False,,,,,,,False,,,1.5,,,,25.9,5.8,2.4,15.1,74.1,2.6,18.8,5.2,1.8,10.3,81.2,1.5,
MAR.OQ,False,False,False,False,False,True,True,True,True,,121000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,-30.4597701149425,321000,20.0,19.0,0.0,0,False,True,44.0,,45.0,100,True,True,,,,,,,,,,,0,,,,,,,,,True,56.0,17976000.0,,,True,True,False,False,,,,,,,False,,,19.0,,,,67.0,12.2,21.1,30.5,31.5,4.7,37.0,9.0,10.1,15.1,61.8,4.0,
TJX.N,,,,,,,,,,,286000,,False,True,True,True,True,True,True,True,False,True,True,False,True,False,,,,5.92592592592593,286000,,,0.0,,False,False,78.0,,67.0,90,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,57.0,,,,,,34.0,,,,,,
MNST.OQ,,,,,,,,,,,3666,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,243.726908201623,,3.88211958061775,3666,,,0.0,,False,False,38.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
VMC.N,,,,,,,,,,,8431,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-3.83255389528915,8765,11.19023,20.3,0.0,,False,False,12.0,,,,False,False,,110350.0,4.5,4.5,,4.5,79.0,,79.0,,3,,,2.4,,2.4,,,,False,12.62383,111683.0,,,True,True,False,False,,,,,,,False,,,,,,10.7,28.7,1.1,9.1,17.6,71.3,0.9,,,,,,,
EW.N,,,,,,,,,,,15700,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,5.36912751677852,15689,,,0.0,,False,False,59.0,,24.0,,True,True,0.6,,3.4,3.4,,,107.0,,,,0,0,,1.4,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,100.0,,64.2,34.9,2.3,22.6,35.8,4.4,,,,,,,
ALL.N,,,,,,,,,,,41860,300,False,True,True,True,True,True,True,True,False,False,True,False,False,False,84.0,,,-8.56269113149847,41860,,23.5,0.0,0,False,False,55.2,55.3,40.7,95,True,True,,,,,,,,,,,,,,,,,,,,False,12.037,503857.0,,,True,True,True,False,,,,,,,True,,,12.9,10.6,,,38.5,6.2,17.5,11.3,61.5,3.5,24.8,12.4,5.3,5.2,75.2,1.9,100.0
BMY.N,False,False,False,False,False,True,False,False,False,,30250,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.83333333333333,30250,,,0.0,,False,False,,,49.3,100,True,True,7.2,,1.4,1.4,,1.4,85.0,,85.0,,,,,0.45,,0.45,,,,True,,,,,True,True,False,False,,,,,,,True,,100.0,,,,,,,,,,,39.9,29.0,4.5,5.0,60.1,1.4,
VST.N,,,,,,,,,,,5365,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-2.00913242009132,5365,30.5685,5.39,0.0,,False,False,22.55,,26.0,20,False,False,,,0.61,0.61,,0.61,7.0,,7.0,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,3.9,1.49,,,28.21,4.75,10.43,9.96,71.79,3.07,21.5,6.97,4.3,7.99,78.5,2.24,
APH.N,False,False,False,True,False,True,True,True,True,22.3,80000,,False,True,True,False,True,True,False,True,False,True,True,False,False,True,,,,8.10810810810811,80000,,,0.0,,False,False,49.0,,29.0,20,False,False,,,,,,,,,,,0,,,1.806,,1.80625,,,,False,17.213,1377022.0,,,False,False,False,False,,,,,,,False,,,,,13.5,,30.0,13.0,5.0,12.0,70.0,,,,,,,,
