Instrument,Corruption Due Diligence,Corruption Intermediaries Procedures,Corruption Oversight,Corruption Procedures for High Risk Operations,Corruption Risk Assessment,Corruption Training,Principles for Community Investments,Supplier Policy Animal Welfare,Corruption Fines,Lobbying Controversies,Recent Lobbying Controversies,Policy Fair Competition,Policy Bribery and Corruption,Policy Business Ethics,Policy Community Involvement,Improvement Tools Business Ethics,Whistleblower Protection,OECD Guidelines for Multinational Enterprises,Extractive Industries Transparency Initiative,Total Donations To Revenues in million,Donations Total,Political Contributions,Lobbying Contribution Amount,Employee Engagement Voluntary Work,Corporate Responsibility Awards,Product Sales at Discount to Emerging Markets,Diseases of the Developing World,"Bribery, Corruption and Fraud Controversies",Intellectual Property Controversies,Crisis Management Systems,Anti-competition Controversies,Public Health Controversies,Business Ethics Controversies,Tax Fraud Controversies,Anti-Competition Controversies Count,Critical Countries Controversies,Critical Country 1,Critical Country 2,Critical Country 3,Critical Country 4,Critical Country 5,Recent Public Health Controversies,Recent Business Ethics Controversies,Recent Tax Fraud Controversies,Recent Anti-Competition Controversy,Recent Critical Countries Controversies,Recent Intellectual Property Controversies
V.N,False,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1876.49266461958,55000000,905911.0,,True,True,False,False,True,,True,True,,,,2,,,,,,,,,,,,
YUM.N,True,True,False,False,True,False,True,True,0,,,True,True,True,True,True,True,False,False,4969.30722011108,34000000,1533000.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
LYV.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
CPB.OQ,False,False,False,False,True,True,True,True,0,,,True,True,True,True,True,True,True,False,7673.39959388693,71800000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EG.N,False,False,False,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,47.9233226837061,600000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
FTNT.OQ,True,False,False,False,False,True,False,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DTE.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
HST.OQ,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,110125.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IRM.N,False,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,97.622406409589,534999,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DOC.N,False,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,190.469051708245,392591,215472.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FIS.N,True,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,421.810699588477,4100000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DAL.N,False,True,False,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,1025.06820608121,51850000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ROK.N,True,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,1137.11636122764,10300000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DOW.N,True,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,655.512987241222,37300000,,,True,True,False,False,False,,True,False,1,,,,,,,,,,,,,,,
PPL.N,False,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,1645.15312579094,13000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NTRS.OQ,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,True,False,2537.12210233949,19000000,5000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ETN.N,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,481.881264456438,10000000,1841000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CVX.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,False,False,False,,,12834314.0,,True,True,False,False,False,,True,False,1,,,,1,,,,,,,,,,,
CI.N,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,299.139144018879,54000000,546550.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
ACN.N,True,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,2341.27312175469,150103000,6531767.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CRWD.OQ,,,,,,,,,,,,False,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
PANW.OQ,True,True,True,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,579.477778787603,3187997,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
XYL.N,True,True,True,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,651.819663226507,4800000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
HAS.OQ,True,True,False,False,False,False,True,False,0,,,True,True,True,True,True,True,True,False,3671.00927143272,21500000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ENPH.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SO.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,4037.0231223744,118200000,3332328.63,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LII.N,True,True,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,419.14483723296,1977693,320000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EQT.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,5998.49606992235,44974858,312300.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NRG.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,209.238182798085,6600000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MKTX.OQ,False,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,358.85262852905,270000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
APO.N,False,False,False,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
LMT.N,True,True,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,515.276430649854,34000000,1821475.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
DLR.N,False,False,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,54.1366126764076,254000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
PSX.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,158.832872521913,27000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SCHW.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,587.259604608419,13100000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SNPS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,194.212984589506,1900000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AVY.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,657.556519971785,5500000,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
